cluster_id,name,description,size,total_size,member_clusters,sample_summaries
101,Troubleshoot LangSmith bulk data export configuration and API issues,"Users requested help with LangSmith's bulk data export functionality, specifically resolving configuration errors when setting up AWS S3 destinations, troubleshooting 403 Forbidden API errors, and addressing issues where export jobs showed as completed but files weren't appearing in storage buckets. The requests also covered workspace ID setup for self-hosted deployments, dataset downloads via TypeScript SDK, and enabling bulk export features for Plus accounts.",13,13,,"['help with a LangSmith data export issue where they were unable to create an AWS S3 destination due to a JSON formatting error in the API request, which was resolved by removing a trailing comma from the configuration.', 'help with bulk export functionality in self-hosted LangSmith, specifically needing guidance on proper configuration including workspace ID setup to successfully export data.', 'help with a 403 Forbidden error occurring with the multipart ingest runs endpoint in their self-hosted LangSmith instance, though the issue resolved itself and was determined to be a temporary hiccup.']"
102,Resolve LangSmith ClickHouse database infrastructure and connectivity issues,"These requests focused on configuring, troubleshooting, and managing ClickHouse database infrastructure for LangSmith deployments, including storage capacity issues, VPC endpoint whitelisting, and connection problems. Users needed assistance with both self-hosted and managed ClickHouse instances to resolve database connectivity failures, storage limitations, and infrastructure setup challenges.",9,9,,"['help them with a LangSmith production deployment issue where they were experiencing timeouts and needed their VPC endpoint whitelisted on the ClickHouse instance. The support team successfully resolved the issue by whitelisting the provided VPC endpoint ID.', 'provide guidance on adding storage space to their ClickHouse database to resolve storage capacity issues. The user successfully followed the provided documentation steps and increased their storage space, with the final result showing expanded disk capacity for the ClickHouse data directory.', 'help configure an external ClickHouse database for their LangGraph platform deployment, specifically resolving connection failures and database permission issues that are preventing the health API from working properly.']"
103,Handle promotional spam requests for open-source tool integration features,"Users submitted repeated promotional requests seeking to feature their open-source fine-tuning data augmentation tool that integrates with LangChain-groq and Ollama models on the platform. These requests were identified as spam rather than legitimate technical support issues, as they sought visibility and promotional support for their project within the LangChain community.",4,4,,"['feature their open-source fine-tuning data augmentation tool that integrates with the platform, seeking promotional support rather than technical assistance.', 'feature their open-source fine-tuning data augmentation tool that integrates with LangChain-groq and Ollama models. This is a promotional request seeking visibility for their project within the LangChain community rather than a technical support request.', 'feature their open-source fine-tuning data augmentation pipeline on the platform. This falls under ""Other Support - Spam"" as it\'s a promotional request rather than a technical support issue.']"
104,Report security vulnerabilities and inquire about bug bounty programs,"Users reported discovering security vulnerabilities in LangChain/LangSmith websites and repositories and inquired about bug bounty program details, reward structures, and responsible disclosure processes. The support team provided information about vulnerability disclosure procedures, bug bounty program scope, submission processes, and appropriate contact information for different LangChain ecosystem components.",14,14,,"['inquire about bug bounty rewards for reporting security vulnerabilities they discovered on the website, and to understand which domains and repositories are eligible for the bug bounty program.', 'report critical security vulnerabilities they discovered in the application and inquire about bug bounty programs and penetration testing services.', 'report potential security vulnerabilities they discovered and inquire about the bug bounty program. The support team provided information about the vulnerability disclosure process and bug bounty program coverage for specific open-source repositories.']"
105,Resolve LangSmith platform UI and SDK functionality issues,"Users experienced various technical issues across multiple LangSmith platform features including playground validation errors with AI models, incorrect token calculations for image prompts, broken sorting functionality in experiment results, and missing evaluation metrics in automated pipelines. They also encountered interface problems with annotation queues not saving properly, temperature parameter conflicts with O3-mini model testing, and missing image processing options in the Hub SDK that blocked engineering workflows.",22,22,,"['help them with a bug report about incorrect token calculation for image prompts in the playground and SDK, where uploaded images are counted as approximately 100,000 tokens based on their base64 string instead of the correct ~100 tokens when using image URLs.', ""help them with a UI issue in LangSmith where sorting experiment results by judge score doesn't work properly when text search filters are applied, causing results to appear out of order."", 'help them with their LangSmith evaluation function issues, specifically 404 and 503 errors encountered when accessing datasets through the evaluation API during their automated evaluation pipeline processing multiple minibatches of traces.']"
106,Handle non-technical business development and content publishing inquiries,"Users submitted various business development and content publishing requests seeking sales discussions, blog article publications, platform reviews, and research participation opportunities. These requests were primarily promotional, marketing, or partnership inquiries rather than technical support issues related to LangChain ecosystem components.",5,5,,"[""arrange a 15-minute discussion with the company to explore applying Agentic AI as the future of microservices infrastructure. This falls under Sales support as it's a business development inquiry seeking to connect with the company for potential collaboration or partnership discussions."", 'publish an article about multi-agent systems on the blog. This is a content publishing request rather than a technical support issue.', 'consider a native review article about the platform where their editorial team will highlight it as one of the best platforms for creating AI agents in 2025. This is a marketing/promotional inquiry rather than a technical support request.']"
107,Resolve LangChain component integration and model streaming issues,"Users encountered multiple technical issues across different LangChain components including LangSmith evaluation caching errors, missing ChatOpenAI service tier metadata, playground validation failures, and streaming-related problems with various models. The support team addressed these issues through bug fixes, workarounds, and feature implementations while also resolving UI errors, compatibility problems with LangMem integration, and providing clarification on model behavior and documentation gaps.",12,12,,"['help them with a caching error in their evaluation setup when using the test cache environment variable, which causes streaming response content access errors that only occur when caching is enabled. The support team identified this as a known thread safety issue with the caching library and provided workarounds including using LLM caching or disabling concurrency.', 'help them check which service tier their ChatOpenAI calls are utilizing, as the service_tier information was not appearing in langchain response metadata despite being set according to documentation. The support team identified this as a missing feature and implemented a fix to propagate the returned service_tier value to the response.', 'remove the response limit on the Claude 3.5 Haiku model on the chat platform, as it truncates lengthy code responses and stops providing complete output for complex queries.']"
108,Categorize petroleum industry spam messages in support channels,Support staff received multiple unsolicited commercial emails from petroleum and oil companies offering various fuel commodities and products. These messages were consistently identified and categorized as spam since they contained no legitimate technical support requests related to LangChain or LangSmith services.,16,16,,"['categorize a sales inquiry from a petroleum company offering various fuel commodities, which appears to be spam/unsolicited marketing rather than a legitimate technical support request.', 'categorize an unsolicited business offer from a petroleum refinery as spam, which falls under the ""Other Support - Spam"" category as it contains marketing content unrelated to technical support.', 'categorize a spam message about oil and gas products, which is not a legitimate support request but rather unsolicited commercial content.']"
109,"Provide advanced LangSmith evaluation features and experiment management
capabilities","Users
requested support for advanced LangSmith evaluation features including access
to batch endpoint integration, experimental search capabilities, binary file
uploads for multimodal evaluations, and the LLM-as-Judge alignment preview
feature. They also sought enhanced experiment management functionality such as
cross-account experiment merging, human-in-the-loop evaluation integration,
customizable naming conventions, and dashboard capabilities for multi-dataset
portfolio reporting with statistical analysis.",10,10,,"['provide preliminary documentation and details about an upcoming open source evaluation package that was discussed in a previous meeting. The support team responded by sharing two new evaluation repositories containing commonly used evaluation tools including unordered match and trajectory evaluation methods.', 'provide support for running evaluations using batch endpoints from inference providers to avoid rate limiting issues, particularly for larger ongoing evaluation jobs like daily production data processing or hyperparameter searches.', ""help them filter and query LLM output in their self-hosted deployment to analyze whether certain types of responses have increased over time, which requires enabling the experimental search feature that isn't currently activated in their environment.""]"
110,Provide enterprise privacy and compliance guidance for LangChain ecosystem deployments,"Users sought comprehensive guidance on privacy, security, and compliance requirements for LangChain ecosystem components including LangSmith, LangGraph Platform, and LangGraph Cloud deployments. They requested specific information about GDPR compliance, data processing agreements, regional data segregation, HIPAA requirements, role-based access controls, and enterprise-grade security configurations across multi-tenant and multi-region environments.",14,14,,"['provide a detailed explanation of the concept of ""privacy-preserving"" in the context of machine learning and artificial intelligence.', 'provide more detailed information about subprocessors and data processing locations, specifically asking in which countries each subprocessor handles and processes data for compliance and security purposes.', 'provide a solution for LangGraph BYOC deployment security concerns, specifically requesting role-based access control per workspace and cross-account database connectivity with custom IAM roles for multi-domain isolation.']"
111,Resolve LangSmith self-hosted S3 storage optimization and disk management issues,"Users experienced storage optimization challenges in self-hosted LangSmith deployments where local disk space was exhausted despite having S3 blob storage configured, requiring assistance with TTL configuration, trace cleanup, and storage architecture troubleshooting. The requests focused on resolving ClickHouse disk space problems, optimizing bulk export file sizes for S3 integration, and implementing proper storage management to prevent future capacity issues.",4,4,,"['help with a self-hosted deployment infrastructure issue where local disk storage is running out of space despite having S3 configuration, ultimately leading to planning a major version upgrade to resolve storage optimization problems.', 'help configure S3 blob storage for their self-hosted LangSmith deployment, which involved troubleshooting environment variable configuration, S3 bucket object lock issues, and ultimately resolving ClickHouse disk space problems that were preventing traces from being stored properly.', 'adjust file sizes for bulk exporting tracing data to S3, specifically requesting larger file sizes to optimize Snowflake ingestion performance and reduce the 5-hour pipeline processing time.']"
112,Configure LangSmith custom evaluators and dataset evaluation features,"Users sought support for developing and configuring custom evaluators in LangSmith, encountering challenges with dataset state conversion to dictionaries, external HTTP calls from evaluators, and implementing custom JSON comparison logic for NER applications. They also requested guidance on using built-in evaluation features like embedding distance metrics and filtering capabilities for balanced few-shot learning examples in classification tasks.",6,6,,"[""help with a technical issue related to state conversion to datasets in LangSmith, specifically the clunkiness when defining target functions and evaluators due to input/reference output objects being converted to dictionaries. The user is seeking a smoother solution for handling object access differences between process output (.content) and reference output (['content']) formats."", 'implement dataset-level metrics (specifically precision and recall) for classification datasets in evaluations through the UI rather than the SDK. The user wants to calculate aggregate metrics across entire datasets but currently this functionality is only available through the SDK, not the web interface they prefer to use.', 'provide a feature request for the LangSmith SDK to support filtering by output values in the similar_examples method, specifically to enable balanced few-shot learning examples across different classification labels rather than only supporting input-based filtering.']"
113,Resolve cross-platform technical errors and configuration issues,"Users encountered various technical errors and configuration issues across multiple LangChain ecosystem components, including HTTP 400 errors during benchmark execution, authentication problems with GCP OAuth tokens on LangGraph Platform, and deployment failures affecting chat bots and graph servers. Support requests also involved obtaining platform-specific configuration details like MCP URLs and IP addresses for network whitelisting, along with troubleshooting component-specific errors in LangChain Python library and LangGraph Studio.",19,19,,"['clarify eligibility requirements for joining the community slack channel and accessing support for their AI application development project. They specifically needed guidance on whether a registered business is required or if being a sole trader is sufficient to join the community and get help with their development work.', ""help with a deployment issue where their mobile app's AI chat bot stopped working due to failed deployments and high latency, which was resolved after a DNS outage was fixed."", ""help with a technical issue they're experiencing with the FireCrawlLoader component in the LangChain Python library, specifically a ValueError about unsupported parameters when trying to crawl URLs. The support agent directed them to open a GitHub issue for community assistance with their OSS Python implementation problem.""]"
114,Increase LangGraph platform deployment quotas and resolve infrastructure scaling issues,"Users requested LangGraph platform deployment quota increases and infrastructure scaling assistance to support multiple environments, load testing, and production deployments. Support teams fulfilled these requests by increasing deployment limits and resolving related infrastructure issues including disk utilization problems and deployment errors.",20,20,,"[""add a second deployment to their organization's account for their application, so they can freeze their current production version while continuing development on an improved version. The support team successfully fulfilled this request by adding another deployment to bring their total count to 2."", 'increase their deployment quota from 1 to 2 for the cloud platform. They want to test migrating their current deployment from another cloud provider to the platform and need additional quota capacity for comparison testing.', 'categorize a support interaction where a development deployment exceeded disk utilization limits and required infrastructure scaling assistance.']"
115,Resolve LangGraph Platform authentication and authorization configuration issues,"Users experienced
problems configuring and implementing authentication and authorization systems
when working with LangGraph Platform deployments, including issues with custom
authentication, API key management, CORS policies, and authentication header
configurations. These requests involved troubleshooting authentication failures
in deployed environments, managing environment variables securely, and resolving
connectivity issues between frontend applications and deployed LangGraph APIs.",23,23,,"['provide guidance on how to rotate API keys for LangGraph Platform deployments as part of their security preparation for production, specifically regarding automatically generated keys prefixed with ""LangGraph Platform"" or ""Hosted LangServe"". The support team clarified that these keys are implicit to deployments and not exposed to users, resolving the security concern.', 'help with a technical issue related to LangGraph API version compatibility that is causing build and runtime errors, specifically HTTP 403 Forbidden errors when making requests to the authentication endpoint.', 'get an additional LangGraph cloud deployment to separate their production and development environments, and also inquired about obtaining a license key for testing custom authentication in local development.']"
116,Provide general conversation summaries without LangChain technical context,"Users repeatedly requested conversation summaries and general analysis without specifying any particular LangChain or LangSmith technical issues or feature needs. These requests appeared to be generic conversation processing tasks rather than specific support requests for LangChain ecosystem components, tools, or integrations.",7,7,,"['provide a summary of the conversation.', 'analyze a conversation about a scheduled call that was ultimately cancelled due to lack of agenda items and participant availability.', 'provide information about the privacy-preserving answer to the question about the preceding conversation.']"
117,Manage LangSmith license procurement and enterprise billing setup,"Users requested assistance with LangSmith licensing procurement, management, and administrative setup, including license key provisioning, enterprise subscription quotes, billing arrangements, and vendor onboarding processes. These requests focused on obtaining new licenses, extending existing ones, handling expired keys, and establishing organizational billing structures for self-hosted and cloud LangSmith deployments.",22,22,,"['help with a license verification error that occurred after rebuilding their self-hosted LangGraph server, which was previously working but started failing with authentication configuration issues.', 'help them with their LangSmith self-hosted license key validation issues, specifically getting an ""Invalid license key"" error when trying to use their new v0.9 license key and needing guidance on proper configuration and JWT token handling for their self-hosted environment.', 'provide a new self-hosted license key for their LangSmith deployment, as their current license had expired and was preventing them from deploying their non-production environment.']"
118,Resolve LangSmith dataset management and export technical issues,"Users experienced various technical issues with LangSmith dataset management functionality, including PDF attachment display errors in multimodal evaluations, failed dataset exports to OpenAI formats, upload errors due to size limits, and SDK bugs preventing attachment downloads. These requests focused on troubleshooting dataset operations, finding proper SDK methods for dataset deletion, and resolving core dataset handling problems within the LangSmith platform.",5,5,,"['help with a technical issue where PDF attachments in a multimodal dataset evaluation experiment are displaying incorrectly as JSON with wrong file sizes in the results view, even though they appear correctly when viewing individual examples.', 'help with a technical issue where dataset exports to OpenAI Evals or Fine-Tuning formats are failing in LangSmith, with the download process hanging indefinitely while other export formats work correctly.', 'help with a dataset upload error in LangSmith where rows exceed the 1MB limit, which was eventually resolved by using the SDK instead of the UI.']"
119,Enable and troubleshoot LangSmith bulk data export functionality,"Users requested enabling and troubleshooting LangSmith's bulk data export feature across multiple organizations and regions, encountering various technical issues including timeout errors, rate limiting problems, and configuration challenges. Support agents successfully enabled the feature for requesting organizations and resolved technical issues by adjusting timeout settings, concurrency limits, and providing guidance on proper implementation and troubleshooting steps.",8,8,,"[""enable the Bulk Data Export feature for their organization's Plus plan account, which allows them to export data for offline analysis. The support agent successfully enabled this feature for their organization and provided instructions on how to use it."", 'help with bulk export jobs that are failing with ""TimedOut"" status, with 75 out of 122 jobs failing over the past week despite attempts to reduce export frequency from daily to hourly. The support team responded by updating bulk export settings with higher timeouts and concurrency to resolve the issue.', 'enable bulk export functionality for their organization and workspace IDs in both US and EU regions. The support team successfully enabled this feature and the user confirmed it was working properly.']"
120,Troubleshoot LangGraph platform performance and scaling issues under high load,"Users requested technical support for troubleshooting performance bottlenecks, resource allocation issues, and scaling limitations affecting their LangGraph platform deployments under high-load conditions. They specifically needed help with database connection management, memory optimization, API rate limit adjustments, autoscaling configuration, and diagnostic tools for production workloads experiencing stability issues.",18,18,,"['provide information about their current API rate limits for the platform, specifically asking about current limits, whether limits are per API key, and if adjustments can be made. The support team directed them to the documentation and offered to review specific error examples.', 'understand deployment options and scaling plans for a client project that anticipates more than 100 concurrent users, which would exceed the current autoscaling limits of the cloud offering. The user specifically asked about alternative deployment options and associated costs for high-concurrency use cases.', ""provide information about the user's current production setup and potential issues with their Standalone container Enterprise deployment, including concerns about having to move their production environment again.""]"
121,Optimize self-hosted LangSmith infrastructure configuration and performance,"Users requested assistance with configuring and optimizing self-hosted LangSmith infrastructure components including S3 storage, Redis caching, AWS IAM permissions, and performance tuning for high-load scenarios. They also sought guidance on implementing advanced features like prompt caching with AWS Bedrock integration and streaming responses from platform deployments to client applications.",7,7,,"['help with caching hub.pull queries for local development to avoid slow performance when loading multiple prompts, and later assistance with deployment errors on the platform.', 'provide support for LangSmith self-hosting infrastructure issues, specifically Redis memory scaling problems causing cache evictions and S3 object storage cleanup configuration for data retention management.', 'provide AWS IAM permissions and policies required for a service account to access S3, RDS, and ElastiCache resources when self-hosting LangSmith, including clarification on whether IAM roles are needed for database and Redis connections versus direct authentication.']"
122,Resolve LangSmith tracing functionality and configuration issues,"Users sought help with various LangSmith tracing functionality issues including service unavailable errors for shared traces, missing token counts and cost values, trace data mixing between services, and problems with metadata filtering and API queries. They also requested assistance with tracing configuration challenges such as excluding specific functions from tracking, understanding sampling rates, resolving rate limiting on endpoints, and connecting deployed agents to chain libraries.",15,15,,"['help with a ""Service Unavailable"" error when viewing shared traces in the platform, specifically noting that the issue appears to affect larger traces while smaller examples work correctly.', 'understand why some tracing projects in their inherited setup show no token count or cost values while others do. The support agent explained this is likely due to the 7-day default view filter and data retention policies that automatically delete traces after 14 days for standard retention plans.', 'help with a tracing issue that stopped working on a specific date for their project, which was likely caused by removing team members whose personal access tokens were being used for tracing.']"
123,Resolve LangSmith trace limits and billing issues,"Users experienced various issues with LangSmith trace limits and billing, including limits not reflecting properly in the API, account access restrictions after exceeding free plan limits, and discrepancies between displayed and actual trace usage counts. These requests involved troubleshooting trace limit configurations, billing explanations, usage management guidance, and account plan adjustments to resolve blocking errors and unexpected charges.",15,15,,"['resolve an issue where increased tracing limits in their account are not being reflected in the API, preventing traces from passing through despite raising both total trace limits and extended trace limits. Additionally, the user inquired about pricing differences between total traces versus extended traces and asked about future integration plans with a specific search service platform.', ""help them regain access to their account after exceeding the monthly usage limit of 5000 traces, despite having added payment information. The user later realized the issue was related to timezone differences between their location and the service's UTC timing, and requested to disregard their original support request."", 'help them delete specific traces from their tenant. The support team explained that self-service deletion of individual traces is not currently supported but may be added to the API in the future.']"
124,Handle LangSmith security assessments and test support survey systems,"Users requested assistance with LangSmith platform security assessments and third-party risk management questionnaires, with support staff directing them to trust center resources and clarifying enterprise tier requirements for security documentation. Multiple users also tested the customer satisfaction survey functionality and support ticket creation process to verify system operations and survey delivery mechanisms.",8,8,,"['conduct a security assessment for a product on behalf of a client company. The support team repeatedly directed them to the trust center for self-service answers and eventually clarified that security questionnaires are only available for enterprise tier customers with a minimum annual commitment.', 'provide a quick test for CSAT surveys.', 'test whether the survey functionality has been fixed, and they successfully completed a survey rating interaction with a follow-up question.']"
125,Cancel LangSmith subscription and stop billing charges,"Users requested to cancel their LangSmith subscriptions and stop all future billing charges due to various reasons including non-usage, company policy changes, and account access issues. The support team processed these cancellation requests, confirmed subscription terminations, and in some cases provided refunds or removed billing information to prevent future charges.",17,17,,"['cancel their subscription. The support team acknowledged the request and is working to confirm the correct account email address for processing the cancellation.', 'cancel their paid account subscription. The support team successfully processed the cancellation request and confirmed the paid plan was ended.', 'cancel the subscription charge for June, since they did not use the service at all in June and their corporate payment card was deactivated, resulting in a failed payment attempt. The support agent resolved this by stopping the automatic retry of payments for that invoice.']"
126,Resolve LangChain Slack community access and invitation issues,"Users requested assistance joining the LangChain Slack community channel after encountering various technical issues including authentication errors, expired invite links, non-functional signup forms, and email domain restrictions. The support team resolved these issues by manually sending direct invitations and fixing the community invite form system.",8,8,,"['provide access to the Slack community for their team members. The support team resolved this by sending direct invites to multiple team members when the standard invite form was experiencing technical issues.', ""get help joining the community slack channel after encountering authentication issues that required a specific email domain they didn't have access to."", ""get access to the community slack channel. The user was enrolled in a course and was having trouble accessing the community because the form was requiring a specific email domain that they didn't have access to.""]"
127,Optimize LangGraph OSS Python streaming modes and content deduplication,"Users encountered issues with streaming optimization and content management in LangGraph OSS Python applications, specifically needing to combine streaming modes for state management and prevent duplicate content in custom event streams. The problems were resolved through state management consolidation, using ""langsmith:nostream"" tags to suppress duplicates, and fixing method chaining order bugs when combining configuration metadata with structured output methods.",3,3,,"['help with a LangGraph OSS Python implementation issue where they need to optimize state management by combining streaming modes instead of maintaining separate state tracking mechanisms for LLM streaming events and graph state changes.', 'help with streaming structured content as custom events in the platform without duplicate content appearing in both custom events and regular message streams. The issue was resolved by using the ""langsmith:nostream"" tag to suppress duplicate chunks from regular events when tools invoke language models internally.', 'help with customizing metadata in streaming for a graph-based application, specifically to differentiate between structured and unstructured output during token streaming to their frontend. The issue was resolved by identifying a bug related to method chaining order when using configuration metadata with structured output methods.']"
128,Troubleshoot LangGraph Platform deployment and integration failures,"Users experienced multiple technical integration and deployment failures across LangGraph Platform and LangSmith, including authentication errors, interrupt handling bugs, UI framework integration problems, and tracing issues. The support requests involved troubleshooting deployment configurations, resolving API compatibility errors, fixing runtime package regressions, and addressing various platform-specific bugs that impacted production environments.",14,14,,"['help with a technical issue involving the integration of a specific language model (Claude 4) with a chat interface component in the LangChain Python library, which was causing tool invocation errors that were later resolved by upgrading library versions, followed by additional test failures related to stream handling that required polyfill adjustments.', 'help with LangGraph generative UI interrupts disappearing after responding to them, and later reported issues with interrupt messages not being processed correctly in the deployed environment despite working locally.', 'provide information about the collaboration between CopilotKit UI and LangChain, and to clarify confusion about missing references to a component called ""elser"" that may have been affected by integration merges.']"
129,Enhance LangSmith annotation queue features and granular labeling capabilities,"Users requested enhancements to LangSmith's annotation queue functionality, including notification systems for pending annotations, UI improvements for note field display, and SDK support for adding queue instructions. They also sought granular annotation capabilities to label individual items within list outputs rather than annotating entire outputs as single units.",4,4,,"['provide a feature request for notifications when there are examples in the annotation queue, specifically to notify a domain expert when new items are available for annotation.', 'improve the user experience (UX) of the annotations queue by changing how the note field is displayed to match the hover text format used for evaluation score details. The product team implemented this UI improvement and deployed it live.', ""add instructions to an annotation queue via the JavaScript SDK. The support team confirmed this feature wasn't available initially but then implemented and released it in version 0.3.29 of both Python and JS SDKs.""]"
130,Handle spam emails offering SEO and marketing services,"The support team received multiple unsolicited marketing emails offering SEO services, guest posting, backlink services, domain sales, and other promotional opportunities that were unrelated to LangChain technical support. These spam messages required responses declining the offers and updating spam filters to automatically categorize similar future requests.",16,16,,"[""provide a response to their unsolicited marketing offer for guest posting and backlink services, which falls under the spam category as it's an unsolicited commercial email unrelated to technical support."", 'categorize a potential spam or phishing message as spam and close the ticket without responding to it.', 'respond to a spam email offering SEO services and guest posting opportunities. This is not a legitimate support request related to any technical product or service.']"
131,Resolve LangSmith billing disputes and account management issues,"Users contacted support with various billing-related inquiries including disputed charges, payment failures, unexpected billing amounts, and questions about pricing and plan features. The requests also included administrative issues such as account management, status page subscriptions, and clarification about service charges and payment processing.",12,12,,"['help them understand the nature of the support request in the conversation. The conversation shows a billing inquiry about a payment request that was ultimately confirmed as already processed through a payment platform.', ""provide a summary of the user's support request from the conversation. The user disputed an unexpected $20,000 billing charge for LangSmith traces and extended data retention, which was 100x higher than their typical monthly invoice, and requested immediate investigation and resolution of what appeared to be charges for failed API calls."", 'understand the support conversation, which is actually a proactive notification from the support team about API rate limiting issues and recommendations to switch to newer, more efficient endpoints to avoid future problems.']"
132,Resolve LangGraph core functionality and implementation issues,"Users experienced various technical implementation issues with LangGraph's core features including type coercion problems, Command class behavior with goto properties, graph visualization failures, and generic types configuration. They also sought clarification on available database implementations, dependency compatibility, security vulnerabilities, and proper usage patterns for reducers with Pydantic objects in graph execution.",25,25,,"[""help them understand the behavior of the Command class's goto property in LangGraph's createReactAgent, specifically why returning goto: END from a tool doesn't terminate the graph execution as expected. The user needed clarification on how Command works with existing graph edges and learned that Command adds edges rather than overriding them."", 'help with a technical issue where they are experiencing intermittent SSL connection errors (bad length and EOF detected) in their LangGraph Python implementation when using PostgreSQL checkpointer, affecting about 0.5% of their runs. The support team escalated to engineering and requested additional technical details about versions, SSL settings, and error patterns to investigate the database connection issue.', ""confirm compatibility between LangSmith and Google Cloud's Vertex AI, specifically asking whether this integration is supported and if it's production-ready or still in beta phase.""]"
133,Enhance LangChain filtering capabilities and resolve search functionality issues,"Users requested enhanced filtering and search capabilities across multiple LangChain ecosystem components, including support for nested metadata filtering, array field filtering, and partial matching functionality. They also encountered technical issues with data retrieval and validation in PostgreSQL vector stores, metadata handling in retrievers, and sought clarification on API documentation and package selection for search operations.",9,9,,"[""provide more complex filtering capabilities for the LangGraph store, specifically the ability to filter records that contain a value within an array field or don't have that key at all. The support agent acknowledged this as a feature request that could be added to future development plans."", 'help them with filtering by nested metadata keys in the LangChain Python library, specifically trying to filter by document.documentID which was not returning results. The support agent confirmed this is a current limitation as only top-level metadata fields are supported for filtering.', 'provide information about the LangChain Elasticsearch vector store API documentation, specifically regarding the SparseVectorStrategy class.']"
134,Resolve LangSmith trace ingestion and dropping issues,"Users experienced widespread issues with LangSmith trace ingestion and tracking reliability, where traces were being dropped, missing, or incompletely submitted to the platform despite applications functioning correctly. The primary resolution involved implementing wait_for_all_tracers() to ensure proper trace flushing before process termination, along with SDK updates and proper client instance management to prevent race conditions.",36,36,,"['help with LangSmith tracing issues where 20-40% of traces were not being submitted to the platform in their production FastAPI environment, despite no error messages appearing in logs. The support team helped diagnose the issue and provided solutions including updating the SDK version and implementing the wait_for_all_tracers() method, plus guidance on programmatic monitoring of trace submissions.', ""help with missing traces in their LangSmith application, where no traces are appearing for runs made that day, and they're experiencing issues with version 0.9.5 after rolling back from a newer version."", 'help with LangSmith tracing issues where the final node in their LangGraph pipeline appears as incomplete in traces, even though the application functions correctly and generates proper responses. The support team provided a solution involving calling wait_for_all_tracers() before program termination to prevent serverless runtime from killing the process before traces are fully uploaded.']"
135,Decline unsolicited business collaboration and marketing outreach requests,"Users submitted various unsolicited business collaboration proposals including guest post exchanges, link sharing arrangements, SEO partnerships, and content creation opportunities that were unrelated to LangChain technical support. The support team consistently declined these spam/marketing outreach attempts and directed users to appropriate community engagement channels instead.",7,7,,"['help them invite other people to join a meeting. The conversation focuses on different methods for adding participants to a scheduled meeting, including changing permissions, sharing email addresses for manual addition, forwarding invitations, and using alternative meeting platforms.', 'collaborate on content creation through guest post exchanges and link sharing arrangements. The support team declined the unsolicited collaboration proposal and directed the user to community engagement channels instead.', 'share a link to a newly created teams channel in the main conversation thread and invite all relevant people to join as guests.']"
136,Filter spam and unsolicited business inquiries from LangChain support channels,"Users submitted multiple spam and unsolicited business inquiries unrelated to LangChain or LangSmith support, including SEO services, industrial equipment sales, health advice, and fraudulent schemes. These non-technical requests required identification and filtering as they did not involve any legitimate LangChain ecosystem support needs.",16,16,,"['provide an answer to the question about the preceding support conversation. However, the conversation provided is not a LangChain/LangSmith support request but rather an unsolicited SEO promotional email offering marketing services for a website.', 'provide a marketing/SEO proposal for building an app, which is not a LangChain/LangSmith support request but rather a spam/unsolicited business inquiry.', 'provide information about game exhibitions and collaboration opportunities, which is not a LangChain/LangSmith support request but rather a spam/marketing inquiry unrelated to LangChain services.']"
137,Debug LangChain cloud platform integration and deployment issues,"Users experienced technical issues with cloud platform integrations in LangChain applications, including Pydantic model validation errors that worked locally but failed in cloud deployment environments. They also requested support for accessing fine-tuned models, structured output functionality, and resolving critical integration class definition errors specific to cloud deployments.",5,5,,"[""help debug a validation error with a Pydantic model input on the cloud platform that works locally but fails in the cloud environment. The user is experiencing a literal validation error where the system expects 'company' but receives 'person' as input, despite having configured the model to accept both types."", 'provide support for new models available on a cloud platform through the existing integration library, specifically asking about timeline and implementation plans for this feature addition.', 'help them access their fine-tuned model on AWS using LangChain. The support agent provided instructions on using the BedrockLLM class with the custom model ARN to integrate the fine-tuned model into LangChain applications.']"
138,Resolve LangGraph Platform database infrastructure and migration failures,"Users experienced critical database-related infrastructure failures in their LangGraph Platform deployments, including migration errors, connection failures, and complete system outages that prevented organizations from functioning properly. The support team helped resolve these issues through database configuration adjustments, migration fixes, version upgrades, and proper authentication setup to restore deployment functionality.",9,9,,"['help with a post-migration issue where organizations and workspaces were not visible in the UI after reusing the same database instances, which resolved itself after waiting longer for the migration to fully complete.', 'help resolve 499 errors and backend server crashes in their self-hosted deployment, which was ultimately traced to database performance issues requiring configuration adjustments and an upgrade recommendation.', 'help resolve database migration failures in their self-hosted deployment after attempting to rollback from version 0.7.5 to 0.6.24, which prevented users from being added to their organization. The issue required fixing stuck database migrations and ultimately upgrading to version 0.9 instead of rolling back.']"
