cluster_id,name,description,size,total_size,member_clusters,sample_summaries
77,Analyze LangChain support conversation categorization and operations improvement,"Users requested assistance with analyzing and categorizing LangChain/LangSmith support conversations to improve support operations and service quality. The requests focused on understanding conversation content, identifying support request types, and developing frameworks for systematic support interaction analysis within the LangChain ecosystem.",38,38,,"[""provide a comprehensive analysis of the user's specific support request based on the conversation provided. The user is asking the assistant to categorize and describe what type of LangChain/LangSmith support the customer in the conversation was seeking."", 'help them categorize and analyze LangChain/LangSmith support interactions to improve support operations, identify common customer issues, and enhance service quality within the LangChain ecosystem.', 'help categorize and analyze LangChain support interactions to improve support operations, identify common customer issues, and enhance service quality within the LangChain ecosystem.']"
78,Migrate LangGraph Platform deployments from legacy to new infrastructure,"Users requested assistance with migrating their LangGraph Platform deployments from legacy infrastructure to new infrastructure while preserving critical production data including threads, assistants, and traces. The support requests involved coordinating manual data migrations, understanding migration processes, ensuring minimal downtime, and meeting infrastructure update deadlines to avoid data loss.",21,21,,"[""provide information about the user's current production setup and potential issues with their Standalone container Enterprise deployment, including concerns about having to move their production environment again."", ""migrate their existing production deployment to new servers without creating a new revision to avoid paying for additional features they won't use. The user was concerned about the short notice for migration and wanted to plan ahead to minimize impact on their users."", 'help them migrate their production deployment from legacy infrastructure to new infrastructure without losing data. The support team provided a manual migration process with a dry run, created a new production deployment, and successfully completed the migration with minimal downtime while preserving all data and traces.']"
79,Enhance LangSmith dataset management features and resolve creation workflow bugs,"Users requested various dataset management features and enhancements in LangSmith, including version control with revert capabilities, audit trails, CSV export functionality, automated reporting after experiments, and enhanced filtering options in the SDK. Multiple users also reported bugs with dataset creation workflows, schema validation errors, and data ingestion issues that required technical support to resolve.",44,44,,"['help with adding LLM call logs to a dataset for export as a JSONL file for finetuning, but the logs were failing validation when trying to create a new dataset in their self-hosted instance. The support team provided a solution by suggesting the user manually create the dataset by copying and pasting the full JSON schema for both input and output to automatically detect the correct schema format.', ""help them with their LangSmith support request about dataset version tagging issues in the JavaScript client's evaluate function, where inconsistent timestamp precision and deleted examples cause incorrect version tracking, preventing reliable post-experiment dataset version tagging."", 'help them with a LangSmith Datasets & Experiments issue where experiment view reporting was broken after a dataset restore, specifically when running evaluations on older tagged dataset versions where the CLI worked but the UI showed empty runs despite traces being generated.']"
80,Provide guidance on LangGraph multi-agent architecture design and LangSmith conversational evaluation,"These support requests involved guidance on LangGraph OSS Python multi-agent architectures and LangSmith evaluation frameworks for conversational AI applications. Users sought help with hierarchical agent implementations, documentation improvements, academic access options, technical consultations, and evaluation methodologies for multi-turn conversations and agent workflows.",37,37,,"['provide a recommendation for a library or framework to quickly create a chat interface that integrates with a LangGraph agent, supports file uploads, and renders agent responses nicely based on whether they are tool calls or regular messages.', 'provide guidance on LangGraph evaluation and debugging tips, as well as a comparison with another agent system.', 'provide guidance on implementing a multi-agent supervisor architecture using LangGraph for their customer chatbot, specifically seeking advice on production readiness and architectural best practices for integrating new capabilities like API tools alongside existing RAG functionality.']"
81,Resolve LangSmith dataset management issues and feature requests,"Users encountered
various technical issues with LangSmith dataset management, including problems
with dynamic few-shot examples not working in hybrid deployments, UI bugs when
deleting tool call IDs and uploading large files, and authentication errors when
using the API programmatically. They also requested feature enhancements such as
cross-project dataset accessibility, folder organization, improved batch
processing workflows, and better documentation for dataset operations.",30,30,,"['help them find a method in the SDK to check if a dataset exists by name. The support agent provided the solution by directing them to use the has_dataset() method.', 'help them with a 500 server error when trying to upload a large dataset (19k examples) via the API, which was determined to be a bug with bulk uploads that could be worked around by uploading in smaller batches.', ""make datasets accessible across different projects within their workspace, specifically wanting to add runs from multiple projects to a dataset that exists in another project. The support team clarified that this functionality isn't natively supported and recommended using resource tags as an alternative organizational approach.""]"
82,Provide comprehensive compliance documentation and business partnership guidance,"Users requested comprehensive compliance and business information including licensing policies for commercial usage, SOC 2 reports, multi-region billing support, detailed subprocessor data locations, GDPR compliance documentation, and partnership program details. They also sought technical guidance on network configurations, OAuth verification processes, and tool recommendations for specific use cases within the LangChain platform ecosystem.",20,20,,"['provide information about GDPR compliance assessments and ISO 27001 certification status as part of their vendor compliance evaluation process for potentially using the services.', 'provide a detailed explanation of the concept of ""privacy-preserving"" in the context of machine learning and artificial intelligence.', 'provide more detailed information about subprocessors and data processing locations, specifically asking in which countries each subprocessor handles and processes data for compliance and security purposes.']"
83,Correct LangGraph Academy certificate name display issues,"Users requested corrections to their LangGraph Academy course completion certificates, which displayed incorrect names such as ""Google User"" or outdated account information instead of their proper names. The support team successfully processed these administrative requests and updated the certificates with the correct name information for affected users.",8,8,,"['reissue a certificate with the correct name instead of ""Google User"" for a completed LangGraph Academy course. The support team successfully updated the certificate name as requested.', ""correct the name on their certificate from the academy, as the personal details were pulled incorrectly from their account and didn't update even after they modified their profile information."", 'update their name on their course completion certificate after changing their account name, as the certificate was still showing their old display name instead of their updated name.']"
84,Implement LangSmith self-hosted security audit logging and access controls,"Users requested comprehensive audit logging and access control capabilities for LangSmith self-hosted deployments, including API call tracking, user activity monitoring, and role-based access control implementation. They also sought clarification on AWS IAM permissions, custom URL configurations, and timeline commitments for enterprise security features like attribute-based access control and audit log availability.",13,13,,"['provide a comprehensive audit log feature for security compliance purposes, specifically to address insufficient logging and monitoring by implementing API call logging and anomalous behavior alerts. This was a security requirement that involved designing and implementing an audit system using database audit tools and query logs to track user actions on sensitive resources within the platform.', 'provide a solution for LangGraph BYOC deployment security concerns, specifically requesting role-based access control per workspace and cross-account database connectivity with custom IAM roles for multi-domain isolation.', 'provide AWS IAM permissions and policies required for a service account to access S3, RDS, and ElastiCache resources when self-hosting LangSmith, including clarification on whether IAM roles are needed for database and Redis connections versus direct authentication.']"
85,Categorize petroleum industry spam messages unrelated to LangChain services,"Support representatives received multiple unsolicited commercial messages from petroleum and oil companies offering various fuel products and commodity sales. These messages were consistently identified and categorized as spam since they were completely unrelated to LangChain, LangSmith, or LangGraph technical support services.",23,23,,"['respond to a spam message offering oil and fuel products, which is not a legitimate support request.', 'categorize a sales inquiry from a petroleum company offering various fuel commodities, which appears to be spam/unsolicited marketing rather than a legitimate technical support request.', 'categorize a potential spam or phishing message as spam and close the ticket without responding to it.']"
86,Resolve LangGraph Platform and LangSmith deployment disk storage capacity issues,"Users experienced critical disk storage capacity issues across their LangGraph Platform and LangSmith self-hosted deployments, with database storage exceeding 80-85% capacity and requiring immediate intervention. Support teams provided guidance on configuring TTL (Time To Live) settings, expanding storage volumes, enabling blob storage, and implementing data retention policies to resolve storage constraints and prevent service disruptions.",13,13,,"['help with a disk space issue in their self-hosted deployment where the database has less than 10% remaining space, and they encountered errors when trying to update persistence settings. The support team provided guidance on volume expansion procedures and recommended enabling blob storage to preserve space for future runs.', 'clarify the checkpointer TTL (time-to-live) configuration and deletion strategy for disk storage management, specifically asking about when thread expiration triggers checkpoint cleanup and requesting immediate deletion of stored data to prevent disk space issues.', 'provide guidance on adding storage space to their ClickHouse database to resolve storage capacity issues. The user successfully followed the provided documentation steps and increased their storage space, with the final result showing expanded disk capacity for the ClickHouse data directory.']"
87,Resolve LangGraph OSS Python state management implementation issues,"Users experienced various technical implementation challenges with LangGraph OSS Python's state management system, including issues with structured output, streaming modes, state updates, and type compatibility. The support requests focused on troubleshooting state conversion problems, optimizing state handling patterns, and resolving conflicts between different LangGraph features when working with Pydantic objects and TypedDict schemas.",12,12,,"['help with structured output functionality using the perplexity integration in the Python library, specifically troubleshooting issues with non-trivial cases and nested structures not working reliably.', 'help them understand the differences between the output types of local_graph and remote_graph astream methods in LangGraph, and how to get consistent output types regardless of which method is used.', ""help with a technical issue related to state conversion to datasets in LangSmith, specifically the clunkiness when defining target functions and evaluators due to input/reference output objects being converted to dictionaries. The user is seeking a smoother solution for handling object access differences between process output (.content) and reference output (['content']) formats.""]"
88,"Resolve LangGraph platform deployment runtime performance and
stability issues","Users experienced
various technical issues with LangGraph platform deployments including memory
leaks, database bottlenecks, SSL connection errors, and runtime failures that
caused application downtime and performance degradation. The support team
resolved these issues through version upgrades, configuration changes, resource
limit adjustments, and troubleshooting of underlying infrastructure problems.",28,28,,"['help with a LangGraph Studio issue where the local Docker volume was consuming excessive storage space (65 GB) after running less than 100 threads across 3 graphs, causing the application to fail. The support team offered to schedule a call to investigate the storage consumption issue in real time.', ""help them with a technical issue in the LangGraph supervisor where tools that update state weren't working properly - the state updates weren't being applied when using Command(update=updates) but the workflow would stop when using Command(update=updates, graph=Command.PARENT). The support team identified this as a bug and released a fix in supervisor version 0.0.20."", 'help with a technical issue where they are experiencing intermittent SSL connection errors (bad length and EOF detected) in their LangGraph Python implementation when using PostgreSQL checkpointer, affecting about 0.5% of their runs. The support team escalated to engineering and requested additional technical details about versions, SSL settings, and error patterns to investigate the database connection issue.']"
89,Resolve LangGraph platform deployment dependency configuration failures,"Users reported multiple deployment failures on the LangGraph platform caused by dependency management issues, including package conflicts, missing modules, incorrect configuration file settings, and import errors that work locally but fail in cloud environments. The support team provided guidance on proper dependency configuration, environment variables, project structure, and platform-specific limitations like lack of git submodule support.",14,14,,"['report a dependency conflict issue in the cloud build environment where incompatible version constraints for a package were preventing successful deployment, and to alert the support team about a potentially erroneous constraint configuration that could affect other users.', 'help with a deployment failure on a cloud instance due to a missing module, specifically needing guidance on how to properly configure dependencies in the configuration file to include packages from a requirements file.', 'help with configuring a custom base URI path for a standalone container, specifically asking about setting a custom endpoint prefix instead of using nginx rewrite rules. The support agent provided the undocumented MOUNT_PREFIX environment variable as a solution that also affects documentation and API endpoints.']"
90,Handle business partnership and sales collaboration inquiries,"Users submitted business development and partnership inquiries seeking collaboration opportunities, advisory services, and sales discussions related to AI agent platforms and technologies. The requests included proposals for reselling licenses, system integration services, marketing partnerships, consulting arrangements, and various commercial collaborations unrelated to technical LangChain support.",25,25,,"[""arrange a 15-minute discussion with the company to explore applying Agentic AI as the future of microservices infrastructure. This falls under Sales support as it's a business development inquiry seeking to connect with the company for potential collaboration or partnership discussions."", 'contribute to the open-source project as a data scientist, offering their technical skills and experience to help build AI models and work with big data technologies. This appears to be a general inquiry about contributing to the open-source project rather than a specific technical support request.', 'clarify eligibility requirements for joining the community slack channel and accessing support for their AI application development project. They specifically needed guidance on whether a registered business is required or if being a sole trader is sufficient to join the community and get help with their development work.']"
91,Handle unsolicited business partnership and marketing proposal inquiries,"Users submitted various unsolicited business inquiries including app development proposals, investment opportunities, partnership requests, guest post offers, and marketing collaboration proposals that were not related to technical support for LangChain ecosystem products. The support team consistently declined these external business development requests and directed users to appropriate community channels or clarified that they handle marketing and partnerships internally.",19,19,,"['provide a business partnership proposal for distribution services in a specific Asian market, which falls under sales/business development rather than technical support.', 'provide product catalog information, minimum order quantities, delivery terms, and payment terms for establishing a business relationship. This appears to be a sales inquiry that was misrouted to technical support.', 'follow up on a collaboration opportunity with a marketplace platform, providing contact information and scheduling options for further discussion about potential partnership.']"
92,Troubleshoot LangGraph runtime execution and checkpoint management issues,"The support
requests centered on resolving complex runtime execution issues across LangGraph components, including checkpoint management failures, timeout cancellations, incomplete observability traces, retry loop handling problems, and application hangs at specific execution depths. Users also sought guidance on interrupt handling in stateless systems, asyncio task cancellation behavior, and troubleshooting various node execution and state management problems in both OSS Python and platform deployments.",24,24,,"['help resolve a ""User requested rollback of the run"" error occurring in their LangGraph agent hosted on LangGraph Cloud when trying to fetch session data through audio chat. The issue was determined to be caused by creating multiple runs on the same thread with rollback multitask strategy without properly checking for existing ""running"" state runs, which causes the system to cancel previous runs.', ""understand the expected behavior when receiving a 409 status code from the LangGraph API's thread runs endpoint during scale testing, specifically why threads get stuck in pending status and don't execute when running load tests at high throughput against multiple threads."", 'help with LangGraph platform issues where multiple agent runs are failing to complete properly, getting stuck in loops for hours, and generating a ""fetch failed"" error related to checkpointer operations, while also consuming credits unnecessarily.']"
93,Provide comprehensive billing documentation and tax compliance forms,"Users requested comprehensive billing documentation and tax forms for accounting compliance, including specific invoice downloads, W-9 forms, and tax residency certificates. These administrative requests focused on obtaining complete financial records and meeting regulatory requirements for their LangSmith subscriptions.",21,21,,"['help them download PDF invoices from the billing section of their account, as they were unable to find a download option in the interface and needed copies of specific monthly invoices.', 'locate and provide an invoice/receipt for a payment made on a specific date, as they were unable to find the billing document through their account portal for accounting purposes.', 'provide a W-9 tax form for their accounts payable records, which was successfully fulfilled with additional clarification about federal tax classification as a C corporation.']"
94,Resolve LangSmith workspace administration and access management issues,"Users experienced various LangSmith workspace administration issues including workspace limit increases, member invitation failures, authentication problems, and API token management difficulties. The support team resolved these issues through account configuration adjustments, session refreshes, workspace limit increases, and troubleshooting authentication and access control problems.",19,19,,"['help them understand what happened to their LangSmith instance and how to prevent getting locked out in the future. The issue was caused by a database migration that wiped their data, resulting in the organization being deleted and users being locked out of the system.', 'revoke a LangSmith API token that was still valid but not visible in their workspace. The issue was resolved when they discovered the token belonged to a team member who was able to locate and delete it from the organization view in their account settings.', 'help them with their LangSmith workspace management issue where they encountered an invalid token error when trying to add members to their workspace. The issue was resolved by refreshing the session which had expired.']"
95,Optimize LangSmith self-hosted deployment infrastructure and performance scaling,"Users sought assistance with LangSmith self-hosted deployment infrastructure optimization, specifically addressing performance issues, scaling challenges, and resource management problems including Redis memory issues, S3 storage configuration, ClickHouse connectivity, and high-load system stability. Support requests focused on troubleshooting deployment architecture decisions, monitoring setup, auto-scaling configuration, and resolving various infrastructure bottlenecks affecting trace storage and platform performance under concurrent usage.",19,19,,"['provide recommendations for deploying LangSmith across multiple geographic locations and environments, specifically asking whether to use a single instance with trace segmentation or separate instances per location and environment combination.', 'help with a self-hosted LangSmith setup issue where inputs and outputs were not displaying properly in the UI due to incorrect presigned URL configuration pointing to localhost instead of the proper S3 endpoints, along with intermittent 504 gateway timeout errors that were resolved by scaling platform-backend replicas and adjusting environment variables.', 'help with LangSmith performance issues including slowness across the platform, particularly with tracing projects, dataset experiments, evaluations, and platform revision pages, along with a request for best practices guidance on scaling self-hosted components.']"
96,Handle unsolicited business and marketing spam inquiries,"Support representatives received multiple unsolicited business inquiries including SEO services, partnership proposals, domain sales, media interviews, promotional services, job applications, and various marketing offers. The support team consistently declined these non-technical solicitations and categorized them as spam since they were unrelated to LangChain ecosystem technical support needs.",27,27,,"[""respond to a promotional email from a third-party AI agent marketplace seeking to schedule a demo call. This is categorized as spam since it's an unsolicited marketing inquiry unrelated to technical support."", 'share and engage with a recruitment post on social media that highlights their company\'s use of LangChain tools in their engineering stack. This falls under the ""Other Support - Spam"" category as it\'s a non-technical marketing/promotional request rather than a genuine support need.', ""provide social media management services for the company, offering to work for free for the first two weeks. This is categorized as spam since it's an unsolicited marketing outreach rather than a technical support request.""]"
97,Analyze incomplete or corrupted LangChain support conversation data,"Users requested assistance with analyzing and categorizing support conversations within the LangChain/LangSmith ecosystem, but the provided conversations were either incomplete, missing, corrupted, or contained non-technical content like automated responses and unrelated communications. These requests involved attempts to classify support interactions according to LangChain/LangSmith support frameworks, though the actual conversation content was insufficient or inappropriate for proper categorization.",27,27,,"[""analyze a support conversation and categorize the user's specific LangChain support request, but no actual conversation content was provided to analyze."", 'analyze a support conversation and determine what specific LangChain/LangSmith support request was made.', 'determine the support model for the langchain-google repository. The user encountered a bug related to parsing non-utf8-encoded emails and wanted to know if the repository is officially supported or community-driven before submitting a bug report or pull request.']"
98,Resolve LangChain platform API authentication and access errors,"Users encountered various authentication and API access errors across different LangChain platform deployments, including 403 Forbidden errors, 404 errors, missing authentication headers, and rate limiting issues when making API calls. Support was needed to resolve authentication configuration problems, fix API endpoint connectivity issues, and troubleshoot header management in both cloud-hosted and self-hosted environments.",12,12,,"['help with missing authentication headers on API calls for their platform deployment. The user needed guidance on how to properly authenticate API requests from a frontend application, which required implementing a custom backend or passthrough server to manage API keys securely.', 'help with a 404 error when connecting to a cloud server through an integration. The user ultimately resolved the issue by correcting the authentication headers being passed to the cloud service.', 'help with a 403 Forbidden error occurring with the multipart ingest runs endpoint in their self-hosted LangSmith instance, though the issue resolved itself and was determined to be a temporary hiccup.']"
99,Resolve LangGraph Platform deployment infrastructure and stability issues,"Users encountered complex LangGraph Platform deployment infrastructure problems including database migration failures, missing license configurations, application restarts, storage limit issues, and unexpected deployment deletions. The support team provided technical troubleshooting for self-hosted API servers, cloud platform stability issues, manual deployment migrations, and configuration optimizations to resolve these deployment infrastructure challenges.",44,44,,"['help with LangGraph platform deployment issues, specifically requesting an increased beta quota for deployments and then troubleshooting GitHub integration authentication errors that prevented successful deployment revisions.', 'help with LangGraph platform deployment issues, including build failures, timeouts, schema extraction problems with custom TypeScript interfaces, and server restart issues when running parallel nodes in their graph deployment.', 'help with a LangGraph platform deployment issue where their server revisions are failing with system exit and asyncio cancellation errors after building successfully. The support team identified a control plane issue for creating new revisions and provided a fix, recommending the user try deploying a new revision.']"
100,Provide status updates and general support across LangChain platform,"Users requested status updates on various platform issues, feature requests, and general support inquiries across LangChain ecosystem products including tracing problems, deployment configurations, and account access. The support interactions involved follow-ups on pending requests, clarifications about product capabilities, and troubleshooting assistance for observability and performance issues.",45,45,,"['help them understand how to resume an existing thread run after an interrupt using the HTTP API, rather than creating a new run within the thread.', 'provide an update on a cache issue where organizational cache settings cannot be modified due to infrastructure team restrictions, with plans to monitor if recent updates resolve the problems or explore alternative cache setting solutions.', 'provide information about their current API rate limits for the platform, specifically asking about current limits, whether limits are per API key, and if adjustments can be made. The support team directed them to the documentation and offered to review specific error examples.']"
101,Resolve LangGraph platform administration and UI bug issues,"Users requested help with various LangGraph platform administration issues including account access, billing discrepancies, user count limits, repository visibility, and deployment permissions. They also reported UI bugs related to agent revision status display, model tagging in the playground, and auto-correction issues with model names.",17,17,,"['help them with a repository visibility issue on the platform where they cannot see their repository in the dropdown menu for deployment, only seeing repos with active production deployments.', 'increase the number of seats for their organization, specifically requesting 20 additional seats after hitting the maximum user limit. The support team successfully added the requested seats and confirmed the resolution was working properly.', ""help them access the API service key for their deployed agent on the platform, as they can only delete but not view the key, which is preventing them from using the deployment for their healthcare startup's business needs.""]"
102,Transfer LangSmith organization ownership from departed employees,"Users requested
assistance with transferring LangSmith organization ownership and admin roles
from former employees who left their companies but retained account control.
These requests involved complex scenarios where departing team members had
billing permissions, payment failures, or sole administrative access that
prevented organizations from managing their LangSmith accounts and
subscriptions.",16,16,,"[""transfer admin role from a terminated employee's account to another employee's account for their organization. The support team provided login assistance and the issue was successfully resolved by the organization's leadership."", 'help with account setup and subscription management, specifically resolving confirmation email delivery issues and transferring a startup subscription from a personal account to an organization account.', 'transfer ownership of a disabled organization account to a new email address and reactivate the account, which was disabled due to 9 months of failed payments from a former colleague who left the company. The user ultimately decided to create a new organization account and apply for the startup program instead of transferring ownership of the existing account.']"
103,Resolve LangSmith dashboard visualization and filtering functionality issues,"Users requested help with LangSmith dashboard functionality issues including data visualization problems, filtering and display bugs, chart creation errors, and configuration guidance for custom dashboards. Support requests covered dashboard filtering problems, cost tracking features, data aggregation issues, UI navigation problems, and API documentation for programmatic dashboard creation.",15,15,,"['clarify a dashboard data discrepancy where the ""Last 7 days"" filter appeared to only show data up to yesterday, while the ""Last 1 hour"" filter showed current day data. The support team explained that the data was actually complete but the x-axis labels were confusing and would be fixed.', ""create a dashboard that breaks out total cost by team or user. Ideally their dashboard would have three charts. Total Cost Line chart (I can do this no problem). A bar chart with the 7 day costs for the 10 highest cost users of the system. A bar chart with the costs for each team over 7 days. They haven't quite figured out how the filters work."", 'help with a LangGraph platform issue where projects were not displaying properly in the dashboard despite having a nonzero project count, which was resolved by adding required org_id and product_line metadata to prevent traces from being deleted by the churn job.']"
104,Resolve LangSmith billing and account access issues,"Users experienced various billing and account access issues including missing invoices, payment failures causing organization disabling, and subscription management problems across different LangSmith plans. The support team resolved these issues by resending invoices, processing refunds, updating payment information, and helping users manage their organizational accounts and billing transitions.",28,28,,"['help them with a recurring billing/payment issue that is causing their organization to be suspended on the platform every month, preventing access to their workspaces and disrupting their production deployment plans.', 'help them understand the pricing and billing structure for the Startups Plan, including clarification about seat charges and payment requirements after experiencing activation errors.', 'help them understand the process for purchasing multiple tickets for an event, specifically asking about group ordering options and ticket transferability.']"
105,Resolve LangSmith authentication security and network connectivity issues,"Users requested help with various LangSmith authentication, security, and network connectivity issues including OAuth token problems, SSL certificate verification failures, CORS vulnerabilities, and access permission errors. These technical problems affected both self-hosted and cloud-hosted LangSmith instances, requiring configuration fixes, security patches, and network troubleshooting to restore proper authentication and secure access to the platform.",12,12,,"['help with a 404 error and login page delays on their self-hosted LangSmith UI, which was identified as an OAuth refresh token authentication issue requiring version upgrades and configuration verification.', ""help with a LangSmith tutorial setup issue where they're encountering SSL certificate verification errors when running the RAG application notebook, preventing the code from working despite following all setup instructions correctly."", 'report a security vulnerability related to Cross-Origin Resource Sharing (CORS) misconfiguration on the LangSmith website that could potentially lead to account takeover and data leakage. The support team acknowledged the report and directed the user to report LangSmith vulnerabilities to the security team, clarifying that LangSmith is not part of their official bug bounty program.']"
106,Resolve LangChain community Slack access and invitation issues,"Users requested assistance joining the LangChain community Slack channel after encountering various technical issues including expired invite links, authentication errors, email domain restrictions, and non-functional signup forms. The support team resolved these issues by manually sending direct invitations, fixing the invite form, and providing alternative access methods when the standard community enrollment process failed.",9,9,,"['provide access to the Slack community for their team members. The support team resolved this by sending direct invites to multiple team members when the standard invite form was experiencing technical issues.', ""get help joining the community slack channel after encountering authentication issues that required a specific email domain they didn't have access to."", ""get access to the community slack channel. The user was enrolled in a course and was having trouble accessing the community because the form was requiring a specific email domain that they didn't have access to.""]"
107,Build advanced dynamic LangGraph workflows and multi-agent architectures,"Users requested guidance on building and configuring complex dynamic workflow architectures in LangGraph, including runtime graph modification, conditional tool access, parallelization patterns, multi-agent systems, and MCP server integration. They also sought help with advanced graph features like subgraphs, checkpointers, recursion limits, human-in-the-loop workflows, and programmatic graph deployment through APIs rather than static configuration files.",15,15,,"['inquire about LangGraph support for MCP sampling functionality and to discuss their experimental implementation of hierarchical tool calling using sampling requests within MCP servers.', 'provide guidance on how to dynamically modify graph nodes and edges at runtime in LangGraph Cloud, specifically for enabling customers to modify agent workflow rules through a UI that serializes to JSON, as they could only find ways to hardcode graphs in the configuration file.', 'provide guidance on properly using the MCP adapter with a LangGraph server agent, specifically addressing issues with process proliferation and context management when integrating MCP servers into their agent architecture.']"
108,Resolve LangSmith bulk export S3 integration and optimization issues,"Users requested assistance with LangSmith bulk export functionality for transferring trace data to S3 storage, encountering issues with export job completion, AWS permissions configuration, and API implementation errors. They also sought help optimizing export performance through S3 blob storage configuration and adjusting file sizes to improve downstream data pipeline processing in tools like Snowflake.",4,4,,"['help with LangSmith tracing performance issues when handling large base64-encoded image inputs, specifically seeking ways to modify trace inputs and prevent duplicate traces to avoid slow ingestion and storage problems. The issue was resolved by enabling S3 blob storage which improved performance while maintaining the ability to view images in traces.', 'help with a bulk export issue where traces were not being successfully exported to an S3 bucket, despite the export jobs appearing to complete. The user ultimately resolved the issue by fixing their request implementation, which had been causing empty exports.', 'export historical trace data from their cloud workspace using the bulk export feature to parquet files in an S3 bucket. The request involved troubleshooting AWS access permissions, configuring export destinations, and resolving API errors during the data export process.']"
109,Resolve LangGraph Platform cloud deployment configuration and infrastructure issues,"Users experienced various configuration and infrastructure problems with LangGraph Platform cloud deployments including missing metrics tracking, authentication failures, API key rotation concerns, and integration issues with external services. These deployment issues often involved environment variable configuration problems, regional endpoint mismatches, CORS errors, database credential failures, and differences between local development and cloud production environments.",32,32,,"['provide guidance on how to rotate API keys for LangGraph Platform deployments as part of their security preparation for production, specifically regarding automatically generated keys prefixed with ""LangGraph Platform"" or ""Hosted LangServe"". The support team clarified that these keys are implicit to deployments and not exposed to users, resolving the security concern.', 'help with a technical issue related to LangGraph API version compatibility that is causing build and runtime errors, specifically HTTP 403 Forbidden errors when making requests to the authentication endpoint.', 'get an additional LangGraph cloud deployment to separate their production and development environments, and also inquired about obtaining a license key for testing custom authentication in local development.']"
110,Provide LangSmith security compliance documentation and privacy features,"Users requested various security, privacy, and compliance documentation and features for LangSmith including Data Processing Agreements, GDPR/HIPAA compliance guidance, SOC II reports, write-only API keys, audit logging, data masking, and penetration test remediation. These requests involved enterprise compliance requirements, legal reviews, data protection regulations, and security assessments specific to LangSmith deployment and usage.",25,25,,"['provide information about LangSmith pricing plans (including startup and enterprise options), clarify data handling and security features for sensitive information, explain the technical workflow of API requests and tracing, and help with organization management including deletion or renaming of an organization.', 'provide a SOC II report for evaluating LangSmith with their company. The support team directed them to the trust center where they were able to successfully retrieve the compliance documentation.', ""clarify the scope of public sharing in LangSmith, specifically whether making a prompt public means it's visible to everyone on the internet or just within their organization.""]"
111,Update LangSmith account billing details and invoice information,"Users requested assistance with updating various billing details including company names, addresses, VAT numbers, and billing email addresses in their LangSmith accounts. The support team provided instructions for making these changes through account settings and re-sent invoices with corrected information when needed.",31,31,,"['update the invoice email address for their account from an old email to a new one, as they were still receiving invoices at the previous address despite changing their account email. The support agent resolved this by manually updating the email in the billing platform since the invoice email field was not accessible to the user in the interface.', 'send a specific invoice for $78 to their email address. The support team acknowledged the request and confirmed they resent the invoice to the requested email addresses.', 'investigate and resolve a double-charging issue on their invoices, which was caused by having duplicate accounts in both US and EU regions with the same email address.']"
112,Troubleshoot LangSmith bulk data export configuration and API issues,"Users experienced various technical issues with LangSmith's bulk data export functionality, including configuration problems, API errors, timeout failures, and missing data exports across both SaaS and self-hosted deployments. The support requests involved troubleshooting export destinations, enabling bulk export features for organizations, resolving JSON formatting errors, and addressing failed export jobs with timeout or authentication issues.",13,13,,"[""enable the Bulk Data Export feature for their organization's Plus plan account, which allows them to export data for offline analysis. The support agent successfully enabled this feature for their organization and provided instructions on how to use it."", 'help with a LangSmith data export issue where they were unable to create an AWS S3 destination due to a JSON formatting error in the API request, which was resolved by removing a trailing comma from the configuration.', 'help with bulk export functionality in self-hosted LangSmith, specifically needing guidance on proper configuration including workspace ID setup to successfully export data.']"
113,Categorize unclear LangChain support conversation requests,"Support team members requested assistance with analyzing and categorizing various support conversations to identify the underlying LangChain/LangSmith support requests. These requests involved unclear, incomplete, or non-technical conversations where the actual support need was difficult to determine from brief messages, greetings, or off-topic inquiries.",33,33,,"[""answer a question about what the user's overall LangChain/LangSmith support request is."", ""answer the question about the user's overall LangChain/LangSmith support request. The user's overall request for the assistant is to answer the question about the user's overall LangChain/LangSmith support request."", ""answer the question about the user's overall LangChain/LangSmith support request. The user's message was unclear and contained only a greeting, making it impossible to determine any specific support request.""]"
114,Coordinate meeting scheduling and rescheduling requests,"Support staff assisted customers with scheduling conflicts and coordination needs for various sync meetings, check-ins, and recurring appointments. The requests involved rescheduling meetings due to hackathons, team conflicts, personal absences, and availability constraints, as well as following up on existing meeting arrangements.",6,6,,"['cancel or postpone a scheduled sync meeting due to a hackathon happening that week.', 'schedule a meeting during US hours on Friday. The assistant responded by sending a meeting invite for that time slot.', 'cancel a scheduled sync meeting for today.']"
115,Troubleshoot LangGraph Studio and development environment technical issues,"Users encountered various technical issues and configuration problems with LangGraph Studio and development environment setup, including CLI startup failures on Windows/WSL2, Docker detection problems, chat feature bugs, firewall allowlisting requirements, and validation errors in the Studio interface. Additional support requests involved troubleshooting LangGraph library issues such as import errors, test failures after version upgrades, graph visualization problems, and integration challenges with custom checkpointers and development workflows.",34,34,,"['upgrade their self-hosted LangGraph version to the latest version as soon as possible.', 'help with a question about LangGraph Studio. The support team acknowledged the issue and indicated they would provide an initial response within the next business day.', 'help with LangGraph Platform deployment issues, specifically resolving authentication token validation errors and UI status problems. The conversation involved troubleshooting API authentication methods, fixing TLS connectivity issues, and addressing domain-related authentication problems for Studio access.']"
