cluster_id,name,description,size,total_size,member_clusters,sample_summaries
77,Categorize LangChain support conversations for operations analysis,"Users requested assistance with categorizing and analyzing LangChain/LangSmith support conversations to better understand the types of technical issues and support requests within the ecosystem. The requests focused on improving support operations by having conversations summarized and classified according to LangChain component categories including billing, tracing functionality, dataset management, and platform deployment issues.",38,38,,"[""provide a comprehensive analysis of the user's specific support request based on the conversation provided. The user is asking the assistant to categorize and describe what type of LangChain/LangSmith support the customer in the conversation was seeking."", 'help them categorize and analyze LangChain/LangSmith support interactions to improve support operations, identify common customer issues, and enhance service quality within the LangChain ecosystem.', 'help categorize and analyze LangChain support interactions to improve support operations, identify common customer issues, and enhance service quality within the LangChain ecosystem.']"
78,Migrate LangGraph platform deployments from deprecated infrastructure,"Users encountered issues with migrating their LangGraph platform deployments from deprecated legacy infrastructure to new infrastructure, requiring manual intervention to preserve existing data, threads, and production environments. The support requests involved understanding migration notifications, clarifying the migration process, and receiving assistance with data preservation during the transition to avoid permanent project deletion.",21,21,,"[""provide information about the user's current production setup and potential issues with their Standalone container Enterprise deployment, including concerns about having to move their production environment again."", ""migrate their existing production deployment to new servers without creating a new revision to avoid paying for additional features they won't use. The user was concerned about the short notice for migration and wanted to plan ahead to minimize impact on their users."", 'help them migrate their production deployment from legacy infrastructure to new infrastructure without losing data. The support team provided a manual migration process with a dry run, created a new production deployment, and successfully completed the migration with minimal downtime while preserving all data and traces.']"
79,Enhance LangSmith dataset evaluation features and resolve pipeline issues,"Users requested enhancements and guidance for LangSmith's evaluation and dataset management functionality, including CSV export features, dataset versioning, custom evaluators, and programmatic data access through the SDK. They also encountered technical issues with evaluation pipelines, storage limits, API errors, and scaling evaluations across distributed systems.",44,44,,"['help with adding LLM call logs to a dataset for export as a JSONL file for finetuning, but the logs were failing validation when trying to create a new dataset in their self-hosted instance. The support team provided a solution by suggesting the user manually create the dataset by copying and pasting the full JSON schema for both input and output to automatically detect the correct schema format.', ""help them with their LangSmith support request about dataset version tagging issues in the JavaScript client's evaluate function, where inconsistent timestamp precision and deleted examples cause incorrect version tracking, preventing reliable post-experiment dataset version tagging."", 'help them with a LangSmith Datasets & Experiments issue where experiment view reporting was broken after a dataset restore, specifically when running evaluations on older tagged dataset versions where the CLI worked but the UI showed empty runs despite traces being generated.']"
80,Provide LangGraph agent architecture guidance and LangSmith evaluation framework support,"Users requested comprehensive guidance on LangGraph agent implementation, evaluation, and framework comparison including multi-agent conversation patterns, debugging techniques, message handling in hierarchical teams, and architectural best practices. They also sought assistance with LangSmith evaluation limitations for conversational agents, SDK integration issues with resource management, and LangGraph API features like dynamic model selection and streaming capabilities.",37,37,,"['provide a recommendation for a library or framework to quickly create a chat interface that integrates with a LangGraph agent, supports file uploads, and renders agent responses nicely based on whether they are tool calls or regular messages.', 'provide guidance on LangGraph evaluation and debugging tips, as well as a comparison with another agent system.', 'provide guidance on implementing a multi-agent supervisor architecture using LangGraph for their customer chatbot, specifically seeking advice on production readiness and architectural best practices for integrating new capabilities like API tools alongside existing RAG functionality.']"
81,Resolve LangSmith dataset management and workflow issues,"Users requested assistance with various LangSmith dataset management issues including creating datasets, uploading large datasets, modifying data programmatically, handling API errors, and organizing datasets within the platform. They also sought help with dataset features like cross-project accessibility, version diff visualization, bulk processing capabilities, and data preprocessing workflows.",30,30,,"['help them find a method in the SDK to check if a dataset exists by name. The support agent provided the solution by directing them to use the has_dataset() method.', 'help them with a 500 server error when trying to upload a large dataset (19k examples) via the API, which was determined to be a bug with bulk uploads that could be worked around by uploading in smaller batches.', ""make datasets accessible across different projects within their workspace, specifically wanting to add runs from multiple projects to a dataset that exists in another project. The support team clarified that this functionality isn't natively supported and recommended using resource tags as an alternative organizational approach.""]"
82,Provide comprehensive compliance documentation and legal agreements for vendor assessment,"Users requested comprehensive compliance documentation including GDPR-compliant Data Processing Agreements, SOC 2 Type II reports, ISO 27001 certifications, and detailed subprocessor information for vendor assessment and regulatory compliance purposes. They also sought clarification on data residency options, multi-region workspace support, trademark information, partnership programs, and technical deployment considerations for meeting organizational security and legal requirements.",20,20,,"['provide information about GDPR compliance assessments and ISO 27001 certification status as part of their vendor compliance evaluation process for potentially using the services.', 'provide a detailed explanation of the concept of ""privacy-preserving"" in the context of machine learning and artificial intelligence.', 'provide more detailed information about subprocessors and data processing locations, specifically asking in which countries each subprocessor handles and processes data for compliance and security purposes.']"
83,Update LangGraph Academy certificate names,"Users requested corrections to their names on LangGraph Academy course completion certificates, as the certificates displayed incorrect information such as ""Google User"" or outdated display names instead of their actual names. The support team successfully processed these administrative requests and updated the certificates with the correct name information in each case.",8,8,,"['reissue a certificate with the correct name instead of ""Google User"" for a completed LangGraph Academy course. The support team successfully updated the certificate name as requested.', ""correct the name on their certificate from the academy, as the personal details were pulled incorrectly from their account and didn't update even after they modified their profile information."", 'update their name on their course completion certificate after changing their account name, as the certificate was still showing their old display name instead of their updated name.']"
84,Implement security compliance and access control features for self-hosted deployments,"Users requested comprehensive security, compliance, and access control features for self-hosted LangSmith and LangGraph deployments, including audit logging capabilities, role-based access control (RBAC), and attribute-based access control (ABAC) implementations. They also sought AWS IAM configuration guidance, custom URL patterns, configurable S3 storage options, and authentication features like SSO and MFA for production monitoring and multi-tenant environments.",13,13,,"['provide a comprehensive audit log feature for security compliance purposes, specifically to address insufficient logging and monitoring by implementing API call logging and anomalous behavior alerts. This was a security requirement that involved designing and implementing an audit system using database audit tools and query logs to track user actions on sensitive resources within the platform.', 'provide a solution for LangGraph BYOC deployment security concerns, specifically requesting role-based access control per workspace and cross-account database connectivity with custom IAM roles for multi-domain isolation.', 'provide AWS IAM permissions and policies required for a service account to access S3, RDS, and ElastiCache resources when self-hosting LangSmith, including clarification on whether IAM roles are needed for database and Redis connections versus direct authentication.']"
85,Categorize petroleum commodity sales spam emails,Support staff received multiple unsolicited commercial emails from petroleum and oil companies offering fuel commodities and related products for sale. These communications were identified and categorized as spam since they were completely unrelated to LangChain or LangSmith technical support services.,23,23,,"['respond to a spam message offering oil and fuel products, which is not a legitimate support request.', 'categorize a sales inquiry from a petroleum company offering various fuel commodities, which appears to be spam/unsolicited marketing rather than a legitimate technical support request.', 'categorize a potential spam or phishing message as spam and close the ticket without responding to it.']"
86,Resolve LangSmith and LangGraph deployment disk storage capacity issues,"Users experienced critical disk storage capacity issues across LangSmith self-hosted and LangGraph Platform deployments, with database storage exceeding 80-85% capacity and requiring immediate intervention. The support team provided guidance on expanding storage volumes, configuring TTL (Time To Live) settings for automatic data cleanup, enabling blob storage, and implementing checkpoint deletion strategies to prevent service disruptions.",13,13,,"['help with a disk space issue in their self-hosted deployment where the database has less than 10% remaining space, and they encountered errors when trying to update persistence settings. The support team provided guidance on volume expansion procedures and recommended enabling blob storage to preserve space for future runs.', 'clarify the checkpointer TTL (time-to-live) configuration and deletion strategy for disk storage management, specifically asking about when thread expiration triggers checkpoint cleanup and requesting immediate deletion of stored data to prevent disk space issues.', 'provide guidance on adding storage space to their ClickHouse database to resolve storage capacity issues. The user successfully followed the provided documentation steps and increased their storage space, with the final result showing expanded disk capacity for the ClickHouse data directory.']"
87,Resolve LangGraph OSS Python state management and structured output implementation issues,"Users encountered various technical implementation challenges with LangGraph OSS Python library, including issues with structured output functionality, state management optimization, and type handling across different components. Support requests focused on resolving problems with state conversion, reducer usage with Pydantic objects, node function implementations, and ensuring proper state propagation and updates in graph workflows.",12,12,,"['help with structured output functionality using the perplexity integration in the Python library, specifically troubleshooting issues with non-trivial cases and nested structures not working reliably.', 'help them understand the differences between the output types of local_graph and remote_graph astream methods in LangGraph, and how to get consistent output types regardless of which method is used.', ""help with a technical issue related to state conversion to datasets in LangSmith, specifically the clunkiness when defining target functions and evaluators due to input/reference output objects being converted to dictionaries. The user is seeking a smoother solution for handling object access differences between process output (.content) and reference output (['content']) formats.""]"
88,Resolve LangGraph platform deployment runtime errors and infrastructure issues,"Users experienced various runtime errors and infrastructure issues with LangGraph platform deployments, including database connection problems, memory leaks, cancelled operations, and platform outages. The support team resolved these issues through infrastructure updates, bug fixes, deployment restarts, and troubleshooting of database configurations and third-party library conflicts.",28,28,,"['help with a LangGraph Studio issue where the local Docker volume was consuming excessive storage space (65 GB) after running less than 100 threads across 3 graphs, causing the application to fail. The support team offered to schedule a call to investigate the storage consumption issue in real time.', ""help them with a technical issue in the LangGraph supervisor where tools that update state weren't working properly - the state updates weren't being applied when using Command(update=updates) but the workflow would stop when using Command(update=updates, graph=Command.PARENT). The support team identified this as a bug and released a fix in supervisor version 0.0.20."", 'help with a technical issue where they are experiencing intermittent SSL connection errors (bad length and EOF detected) in their LangGraph Python implementation when using PostgreSQL checkpointer, affecting about 0.5% of their runs. The support team escalated to engineering and requested additional technical details about versions, SSL settings, and error patterns to investigate the database connection issue.']"
89,Resolve LangGraph platform deployment dependency and build configuration errors,"Users experienced various deployment failures and build errors when deploying to the LangGraph cloud platform, primarily due to dependency management issues, package import errors, and configuration problems with requirements files. These issues typically manifested as successful local development but failed cloud deployments, requiring troubleshooting of package constraints, module imports, and proper dependency configuration in LangGraph configuration files.",14,14,,"['report a dependency conflict issue in the cloud build environment where incompatible version constraints for a package were preventing successful deployment, and to alert the support team about a potentially erroneous constraint configuration that could affect other users.', 'help with a deployment failure on a cloud instance due to a missing module, specifically needing guidance on how to properly configure dependencies in the configuration file to include packages from a requirements file.', 'help with configuring a custom base URI path for a standalone container, specifically asking about setting a custom endpoint prefix instead of using nginx rewrite rules. The support agent provided the undocumented MOUNT_PREFIX environment variable as a solution that also affects documentation and API endpoints.']"
90,Handle business development and partnership collaboration inquiries,"Users submitted various business development and partnership inquiries seeking collaboration opportunities, sales discussions, and professional services related to AI agent development and LangChain ecosystem integration. These requests included proposals for partnerships, consulting services, hiring assistance, event invitations, and promotional opportunities rather than technical support needs.",25,25,,"[""arrange a 15-minute discussion with the company to explore applying Agentic AI as the future of microservices infrastructure. This falls under Sales support as it's a business development inquiry seeking to connect with the company for potential collaboration or partnership discussions."", 'contribute to the open-source project as a data scientist, offering their technical skills and experience to help build AI models and work with big data technologies. This appears to be a general inquiry about contributing to the open-source project rather than a specific technical support request.', 'clarify eligibility requirements for joining the community slack channel and accessing support for their AI application development project. They specifically needed guidance on whether a registered business is required or if being a sole trader is sufficient to join the community and get help with their development work.']"
91,Handle unsolicited business development and sales partnership proposals,"Users submitted unsolicited business development proposals including content collaboration, investment opportunities, partnership arrangements, guest posting, link exchanges, and various sales inquiries that were unrelated to technical support needs. The support team consistently declined these external marketing and business partnership requests, directing users to appropriate community channels instead.",19,19,,"['provide a business partnership proposal for distribution services in a specific Asian market, which falls under sales/business development rather than technical support.', 'provide product catalog information, minimum order quantities, delivery terms, and payment terms for establishing a business relationship. This appears to be a sales inquiry that was misrouted to technical support.', 'follow up on a collaboration opportunity with a marketplace platform, providing contact information and scheduling options for further discussion about potential partnership.']"
92,Debug LangGraph runtime execution failures and coordination issues,"Users experienced complex runtime execution problems in LangGraph applications, including agent failures, deadlocks, stuck runs, interrupt handling issues, and state management errors across both OSS and Cloud environments. They also encountered specific technical challenges with async operations, context overflow, thread management, and multi-agent coordination that required debugging and troubleshooting assistance.",24,24,,"['help resolve a ""User requested rollback of the run"" error occurring in their LangGraph agent hosted on LangGraph Cloud when trying to fetch session data through audio chat. The issue was determined to be caused by creating multiple runs on the same thread with rollback multitask strategy without properly checking for existing ""running"" state runs, which causes the system to cancel previous runs.', ""understand the expected behavior when receiving a 409 status code from the LangGraph API's thread runs endpoint during scale testing, specifically why threads get stuck in pending status and don't execute when running load tests at high throughput against multiple threads."", 'help with LangGraph platform issues where multiple agent runs are failing to complete properly, getting stuck in loops for hours, and generating a ""fetch failed"" error related to checkpointer operations, while also consuming credits unnecessarily.']"
93,Provide tax documentation and compliance certificates for accounting,"Users requested tax documentation including W-9 forms, Form 6166 certificates, and tax residency certificates from LangChain for compliance with accounting and tax withholding requirements. The support team fulfilled W-9 requests but declined to provide international tax certificates due to internal policy restrictions for self-service customers.",21,21,,"['help them download PDF invoices from the billing section of their account, as they were unable to find a download option in the interface and needed copies of specific monthly invoices.', 'locate and provide an invoice/receipt for a payment made on a specific date, as they were unable to find the billing document through their account portal for accounting purposes.', 'provide a W-9 tax form for their accounts payable records, which was successfully fulfilled with additional clarification about federal tax classification as a C corporation.']"
94,Resolve LangSmith workspace administration and membership management issues,"Users experienced various LangSmith workspace and organization administration challenges including membership management, access permissions, workspace limits, and account provisioning issues. The support requests involved resolving problems with adding members to workspaces, transferring admin permissions, increasing workspace quotas, managing API tokens, and handling user authentication after organizational changes.",19,19,,"['help them understand what happened to their LangSmith instance and how to prevent getting locked out in the future. The issue was caused by a database migration that wiped their data, resulting in the organization being deleted and users being locked out of the system.', 'revoke a LangSmith API token that was still valid but not visible in their workspace. The issue was resolved when they discovered the token belonged to a team member who was able to locate and delete it from the organization view in their account settings.', 'help them with their LangSmith workspace management issue where they encountered an invalid token error when trying to add members to their workspace. The issue was resolved by refreshing the session which had expired.']"
95,Troubleshoot LangSmith self-hosted infrastructure performance and configuration issues,"Users experienced infrastructure issues with LangSmith self-hosted deployments, including Redis memory scaling problems, S3 configuration issues, ClickHouse disk space problems, and Kubernetes resource pressure causing 500/503/504 errors. They requested support for performance optimization, monitoring setup, configuration troubleshooting, and scaling guidance for their self-hosted LangSmith platform components.",19,19,,"['provide recommendations for deploying LangSmith across multiple geographic locations and environments, specifically asking whether to use a single instance with trace segmentation or separate instances per location and environment combination.', 'help with a self-hosted LangSmith setup issue where inputs and outputs were not displaying properly in the UI due to incorrect presigned URL configuration pointing to localhost instead of the proper S3 endpoints, along with intermittent 504 gateway timeout errors that were resolved by scaling platform-backend replicas and adjusting environment variables.', 'help with LangSmith performance issues including slowness across the platform, particularly with tracing projects, dataset experiments, evaluations, and platform revision pages, along with a request for best practices guidance on scaling self-hosted components.']"
96,Handle non-technical spam and unsolicited business solicitations,"Users submitted various unsolicited business solicitations including recruitment marketing, sponsorship requests, domain sales, SEO services, partnership proposals, market reports, job applications, content collaboration offers, promotional services, and investment inquiries to LangChain support channels. These requests were appropriately categorized as spam since they represented non-technical marketing or business development outreach rather than legitimate technical support needs for LangChain, LangSmith, or LangGraph products.",27,27,,"[""respond to a promotional email from a third-party AI agent marketplace seeking to schedule a demo call. This is categorized as spam since it's an unsolicited marketing inquiry unrelated to technical support."", 'share and engage with a recruitment post on social media that highlights their company\'s use of LangChain tools in their engineering stack. This falls under the ""Other Support - Spam"" category as it\'s a non-technical marketing/promotional request rather than a genuine support need.', ""provide social media management services for the company, offering to work for free for the first two weeks. This is categorized as spam since it's an unsolicited marketing outreach rather than a technical support request.""]"
97,Analyze incomplete or misclassified LangChain support conversation content,"Users requested assistance with analyzing and categorizing LangChain/LangSmith support conversations, but the provided conversation content was frequently incomplete, missing, or contained unrelated content from other systems. These requests involved attempts to determine specific technical support needs from conversations that lacked sufficient information or contained misclassified non-LangChain communications.",27,27,,"[""analyze a support conversation and categorize the user's specific LangChain support request, but no actual conversation content was provided to analyze."", 'analyze a support conversation and determine what specific LangChain/LangSmith support request was made.', 'determine the support model for the langchain-google repository. The user encountered a bug related to parsing non-utf8-encoded emails and wanted to know if the repository is officially supported or community-driven before submitting a bug report or pull request.']"
98,Resolve LangSmith authentication and API connectivity configuration issues,"Users encountered various authentication and API connectivity issues across LangSmith deployments, including missing authentication headers, 403/404 errors with API endpoints, and problems with environment configuration affecting secure access to cloud services. The requests involved troubleshooting authentication setup for self-hosted instances, resolving API credential issues preventing service communication, and configuring proper authentication flows for frontend applications.",12,12,,"['help with missing authentication headers on API calls for their platform deployment. The user needed guidance on how to properly authenticate API requests from a frontend application, which required implementing a custom backend or passthrough server to manage API keys securely.', 'help with a 404 error when connecting to a cloud server through an integration. The user ultimately resolved the issue by correcting the authentication headers being passed to the cloud service.', 'help with a 403 Forbidden error occurring with the multipart ingest runs endpoint in their self-hosted LangSmith instance, though the issue resolved itself and was determined to be a temporary hiccup.']"
99,Resolve complex LangGraph Platform deployment infrastructure and scaling issues,"Users encountered complex multi-faceted LangGraph Platform deployment issues including TCP socket timeouts, build failures, deployment scaling limitations, infrastructure migration needs, and database connectivity problems that required extensive troubleshooting and manual intervention. The support requests involved persistent technical challenges affecting production environments, with issues ranging from deployment quota increases to system-level failures and performance optimization needs.",44,44,,"['help with LangGraph platform deployment issues, specifically requesting an increased beta quota for deployments and then troubleshooting GitHub integration authentication errors that prevented successful deployment revisions.', 'help with LangGraph platform deployment issues, including build failures, timeouts, schema extraction problems with custom TypeScript interfaces, and server restart issues when running parallel nodes in their graph deployment.', 'help with a LangGraph platform deployment issue where their server revisions are failing with system exit and asyncio cancellation errors after building successfully. The support team identified a control plane issue for creating new revisions and provided a fix, recommending the user try deploying a new revision.']"
100,Resolve mixed LangGraph platform and LangSmith technical support issues,"Users needed help with diverse LangGraph and LangSmith platform issues including deployment problems, database connection management, thread run resumption via HTTP API, and tracing functionality failures. Support teams addressed technical problems ranging from cloud provider quota issues causing deployment delays to API benchmark execution errors and security compliance requirements.",45,45,,"['help them understand how to resume an existing thread run after an interrupt using the HTTP API, rather than creating a new run within the thread.', 'provide an update on a cache issue where organizational cache settings cannot be modified due to infrastructure team restrictions, with plans to monitor if recent updates resolve the problems or explore alternative cache setting solutions.', 'provide information about their current API rate limits for the platform, specifically asking about current limits, whether limits are per API key, and if adjustments can be made. The support team directed them to the documentation and offered to review specific error examples.']"
101,Resolve LangGraph platform account administration and UI bugs,"Users experienced various administrative and technical challenges with their LangGraph platform accounts, including access issues, billing inquiries, and quota management needs. They also encountered specific platform bugs related to model tagging, deployment status displays, and repository visibility in the cloud interface.",17,17,,"['help them with a repository visibility issue on the platform where they cannot see their repository in the dropdown menu for deployment, only seeing repos with active production deployments.', 'increase the number of seats for their organization, specifically requesting 20 additional seats after hitting the maximum user limit. The support team successfully added the requested seats and confirmed the resolution was working properly.', ""help them access the API service key for their deployed agent on the platform, as they can only delete but not view the key, which is preventing them from using the deployment for their healthcare startup's business needs.""]"
102,"Transfer LangSmith organization ownership and admin roles after personnel
changes","Users requested
assistance with LangSmith organization management issues related to ownership
transfers and role changes when key personnel (typically former employees or
administrators) left their companies. These requests involved transferring admin
privileges, changing organization ownership, reactivating disabled accounts, and
resolving billing access problems that arose from personnel changes.",16,16,,"[""transfer admin role from a terminated employee's account to another employee's account for their organization. The support team provided login assistance and the issue was successfully resolved by the organization's leadership."", 'help with account setup and subscription management, specifically resolving confirmation email delivery issues and transferring a startup subscription from a personal account to an organization account.', 'transfer ownership of a disabled organization account to a new email address and reactivate the account, which was disabled due to 9 months of failed payments from a former colleague who left the company. The user ultimately decided to create a new organization account and apply for the startup program instead of transferring ownership of the existing account.']"
103,Resolve LangSmith dashboard functionality and visualization configuration issues,"Users requested support for LangSmith dashboard functionality issues including filtering problems, chart creation errors, data visualization bugs, and configuration assistance for custom dashboard displays. The support team resolved various dashboard-related problems ranging from metadata filtering limitations to UI display issues and provided guidance on dashboard customization features.",15,15,,"['clarify a dashboard data discrepancy where the ""Last 7 days"" filter appeared to only show data up to yesterday, while the ""Last 1 hour"" filter showed current day data. The support team explained that the data was actually complete but the x-axis labels were confusing and would be fixed.', ""create a dashboard that breaks out total cost by team or user. Ideally their dashboard would have three charts. Total Cost Line chart (I can do this no problem). A bar chart with the 7 day costs for the 10 highest cost users of the system. A bar chart with the costs for each team over 7 days. They haven't quite figured out how the filters work."", 'help with a LangGraph platform issue where projects were not displaying properly in the dashboard despite having a nonzero project count, which was resolved by adding required org_id and product_line metadata to prevent traces from being deleted by the churn job.']"
104,Resolve LangSmith billing and account administration issues,"Users experienced various administrative and billing issues with their LangSmith accounts, including payment failures causing organization disablement, incorrect billing charges, and problems with plan applications and payment method management. They also needed assistance with account management tasks such as transferring admin access between team members, moving projects from personal to organization workspaces, and resolving access issues related to billing problems.",28,28,,"['help them with a recurring billing/payment issue that is causing their organization to be suspended on the platform every month, preventing access to their workspaces and disrupting their production deployment plans.', 'help them understand the pricing and billing structure for the Startups Plan, including clarification about seat charges and payment requirements after experiencing activation errors.', 'help them understand the process for purchasing multiple tickets for an event, specifically asking about group ordering options and ticket transferability.']"
105,Resolve LangSmith SSL certificate and security configuration issues,"Users encountered various SSL certificate verification errors, CORS misconfigurations, and security vulnerabilities in both self-hosted and cloud LangSmith environments that prevented proper authentication and API access. These issues required certificate updates, Content Security Policy configurations, OAuth refresh token fixes, and security team intervention to resolve the underlying infrastructure and authentication problems.",12,12,,"['help with a 404 error and login page delays on their self-hosted LangSmith UI, which was identified as an OAuth refresh token authentication issue requiring version upgrades and configuration verification.', ""help with a LangSmith tutorial setup issue where they're encountering SSL certificate verification errors when running the RAG application notebook, preventing the code from working despite following all setup instructions correctly."", 'report a security vulnerability related to Cross-Origin Resource Sharing (CORS) misconfiguration on the LangSmith website that could potentially lead to account takeover and data leakage. The support team acknowledged the report and directed the user to report LangSmith vulnerabilities to the security team, clarifying that LangSmith is not part of their official bug bounty program.']"
106,Resolve LangChain community Slack channel access and invitation issues,"Users encountered various technical issues when attempting to join the LangChain community Slack channel, including authentication problems, expired invite links, non-functional signup forms, and email domain access restrictions. The support team resolved these issues by manually sending direct invitations and fixing the invite form system to enable community access.",9,9,,"['provide access to the Slack community for their team members. The support team resolved this by sending direct invites to multiple team members when the standard invite form was experiencing technical issues.', ""get help joining the community slack channel after encountering authentication issues that required a specific email domain they didn't have access to."", ""get access to the community slack channel. The user was enrolled in a course and was having trouble accessing the community because the form was requiring a specific email domain that they didn't have access to.""]"
107,Implement advanced dynamic workflow patterns and MCP integration in LangGraph,"Users requested guidance on implementing advanced dynamic workflow patterns in LangGraph, including runtime graph modification, conditional tool access, dynamic parallelization, and complex multi-agent architectures with subgraphs. They also sought support for integrating MCP (Model Context Protocol) functionality, managing human-in-the-loop workflows, and programmatically creating graphs through APIs rather than static configuration files.",15,15,,"['inquire about LangGraph support for MCP sampling functionality and to discuss their experimental implementation of hierarchical tool calling using sampling requests within MCP servers.', 'provide guidance on how to dynamically modify graph nodes and edges at runtime in LangGraph Cloud, specifically for enabling customers to modify agent workflow rules through a UI that serializes to JSON, as they could only find ways to hardcode graphs in the configuration file.', 'provide guidance on properly using the MCP adapter with a LangGraph server agent, specifically addressing issues with process proliferation and context management when integrating MCP servers into their agent architecture.']"
108,Troubleshoot LangSmith bulk trace export and S3 storage performance issues,"Users experienced difficulties with LangSmith's bulk trace export functionality when transferring large volumes of historical trace data to S3 buckets, encountering issues with export job failures, empty exports due to incorrect API implementations, and AWS permission configuration problems. They also sought optimization solutions for export file sizes and trace storage performance when handling large base64-encoded image inputs that caused slow ingestion and storage bottlenecks.",4,4,,"['help with LangSmith tracing performance issues when handling large base64-encoded image inputs, specifically seeking ways to modify trace inputs and prevent duplicate traces to avoid slow ingestion and storage problems. The issue was resolved by enabling S3 blob storage which improved performance while maintaining the ability to view images in traces.', 'help with a bulk export issue where traces were not being successfully exported to an S3 bucket, despite the export jobs appearing to complete. The user ultimately resolved the issue by fixing their request implementation, which had been causing empty exports.', 'export historical trace data from their cloud workspace using the bulk export feature to parquet files in an S3 bucket. The request involved troubleshooting AWS access permissions, configuring export destinations, and resolving API errors during the data export process.']"
109,Resolve LangGraph Platform authentication and networking deployment configuration issues,"Users experienced authentication and authorization configuration challenges when deploying applications to LangGraph Platform, including issues with custom authentication not working in deployed environments, missing authentication headers causing HTTP 403 errors, and problems with environment variable handling for API keys. They also encountered networking and infrastructure problems such as CORS policy errors with load balancers, requests for static IP addresses for whitelisting, and ingress configuration questions for API services.",32,32,,"['provide guidance on how to rotate API keys for LangGraph Platform deployments as part of their security preparation for production, specifically regarding automatically generated keys prefixed with ""LangGraph Platform"" or ""Hosted LangServe"". The support team clarified that these keys are implicit to deployments and not exposed to users, resolving the security concern.', 'help with a technical issue related to LangGraph API version compatibility that is causing build and runtime errors, specifically HTTP 403 Forbidden errors when making requests to the authentication endpoint.', 'get an additional LangGraph cloud deployment to separate their production and development environments, and also inquired about obtaining a license key for testing custom authentication in local development.']"
110,Provide LangSmith security compliance documentation and data protection features,"Users requested comprehensive security, privacy, and compliance documentation for LangSmith including SOC II reports, DPAs, BAAs, GDPR compliance information, and penetration test documentation to meet their organizational legal and security requirements. They also sought technical solutions for data protection within LangSmith such as trace redaction capabilities, write-only API keys, and masking confidential data in traces to handle sensitive information securely.",25,25,,"['provide information about LangSmith pricing plans (including startup and enterprise options), clarify data handling and security features for sensitive information, explain the technical workflow of API requests and tracing, and help with organization management including deletion or renaming of an organization.', 'provide a SOC II report for evaluating LangSmith with their company. The support team directed them to the trust center where they were able to successfully retrieve the compliance documentation.', ""clarify the scope of public sharing in LangSmith, specifically whether making a prompt public means it's visible to everyone on the internet or just within their organization.""]"
111,Update LangSmith billing information and invoice details,"Users requested assistance with updating and correcting their LangSmith billing information, including changes to invoice email addresses, billing addresses, company names, and VAT details. Support agents provided guidance on updating account settings for future invoices and manually corrected billing information when system limitations prevented users from making changes themselves.",31,31,,"['update the invoice email address for their account from an old email to a new one, as they were still receiving invoices at the previous address despite changing their account email. The support agent resolved this by manually updating the email in the billing platform since the invoice email field was not accessible to the user in the interface.', 'send a specific invoice for $78 to their email address. The support team acknowledged the request and confirmed they resent the invoice to the requested email addresses.', 'investigate and resolve a double-charging issue on their invoices, which was caused by having duplicate accounts in both US and EU regions with the same email address.']"
112,Enable and troubleshoot LangSmith bulk data export functionality,"Users requested enabling bulk data export functionality for their LangSmith organizations and workspaces across Plus accounts, self-hosted deployments, and multiple regions. They encountered various technical issues including configuration errors, timeout failures, authentication problems, missing files in S3 buckets, and data export inconsistencies between SaaS and self-hosted environments.",13,13,,"[""enable the Bulk Data Export feature for their organization's Plus plan account, which allows them to export data for offline analysis. The support agent successfully enabled this feature for their organization and provided instructions on how to use it."", 'help with a LangSmith data export issue where they were unable to create an AWS S3 destination due to a JSON formatting error in the API request, which was resolved by removing a trailing comma from the configuration.', 'help with bulk export functionality in self-hosted LangSmith, specifically needing guidance on proper configuration including workspace ID setup to successfully export data.']"
113,Categorize unclear LangChain support interaction requests,"Users requested assistance with categorizing and analyzing various LangChain/LangSmith support interactions to improve support operations and service quality. These requests involved understanding the nature of unclear, vague, or non-technical support conversations that lacked specific technical details about LangChain ecosystem components.",33,33,,"[""answer a question about what the user's overall LangChain/LangSmith support request is."", ""answer the question about the user's overall LangChain/LangSmith support request. The user's overall request for the assistant is to answer the question about the user's overall LangChain/LangSmith support request."", ""answer the question about the user's overall LangChain/LangSmith support request. The user's message was unclear and contained only a greeting, making it impossible to determine any specific support request.""]"
114,Coordinate LangChain support team meeting scheduling and calendar management,"Users requested assistance with scheduling, rescheduling, and canceling regular sync meetings and check-in calls with LangChain support or account management teams. These requests involved coordinating meeting times around conflicts like hackathons, team breaks, and scheduling conflicts rather than addressing technical LangChain or LangSmith platform issues.",6,6,,"['cancel or postpone a scheduled sync meeting due to a hackathon happening that week.', 'schedule a meeting during US hours on Friday. The assistant responded by sending a meeting invite for that time slot.', 'cancel a scheduled sync meeting for today.']"
115,Resolve LangGraph Studio and development environment technical issues,"Users experienced various technical issues with LangGraph tools including Studio UI errors, import problems in development environments, type coercion bugs, and graph visualization failures that required troubleshooting of local configurations and package dependencies. The support team helped resolve these issues by providing solutions for clearing caches, updating package versions, fixing database extensions, and explaining platform-specific behaviors like checkpointer overrides.",34,34,,"['upgrade their self-hosted LangGraph version to the latest version as soon as possible.', 'help with a question about LangGraph Studio. The support team acknowledged the issue and indicated they would provide an initial response within the next business day.', 'help with LangGraph Platform deployment issues, specifically resolving authentication token validation errors and UI status problems. The conversation involved troubleshooting API authentication methods, fixing TLS connectivity issues, and addressing domain-related authentication problems for Studio access.']"
