cluster_id,name,description,size,total_size,member_clusters,sample_summaries
69,Assist with LangGraph legacy infrastructure migration manual intervention,"Customer LangGraph deployments on legacy infrastructure failed to auto-migrate to new systems, requiring manual intervention to create new working revisions before June 26, 2025, to avoid permanent deletion. Support representatives provided migration guidance, addressed data retention concerns, and helped customers successfully complete the migration process with minimal downtime.",15,15,,"['The customer sought guidance on migrating historical data to new LangGraph deployments before the June 1 deadline. The support rep provided detailed steps for manual migration, clarified downtime requirements, and addressed concerns about deployment renaming, trace data migration, and scheduling. The migration was successfully completed with minimal downtime, and the customer confirmed the new deployment was functioning as expected. The old deployment remains available as a fallback, and the customer plans to delete it after ensuring stability.', ""The customer's LangGraph deployment on legacy infrastructure requires manual intervention for migration due to an auto-migration failure. They are instructed to create a new revision, check build logs for errors, and deploy a working revision before June 26, 2025, to avoid project deletion."", 'The customer informed the support team that their LangGraph deployment on legacy infrastructure failed to auto-migrate and requires manual intervention. They requested the creation of a new working revision before June 26, 2025, to avoid project deletion and to enable retrying the migration.']"
70,Configure LangGraph platform deployment infrastructure and database settings,"Customers sought technical guidance on configuring LangGraph platform deployment infrastructure including PostgreSQL checkpointers, environment variables, network settings, ingress configuration, and database permissions. Support representatives provided detailed configuration instructions, troubleshooting assistance, and clarifications on deployment architecture options including BYOC mode and AWS container setups.",29,29,,"['LangGraph Cloud SaaS automatically implements persistence and checkpoints via Postgres, eliminating the need for user configuration. Access to the database is only available through LangGraph Server APIs.', ""The customer inquired about configuring a private ALB for LangGraph in BYOC mode, and the support team clarified that the ALB can be set to private during deployment, ensuring it is placed on private subnets and accessible only within the customer's network."", 'A customer is experiencing an authentication error when deploying the LangGraph API server on a Google cloud compute instance. The customer suspects that a LANGGRAPH_CLOUD_LICENSE_KEY is required for cloud deployments and requests guidance on resolving the issue.']"
71,Resolve LangChain ecosystem technical issues and access problems,"Users experienced various technical issues across LangChain ecosystem services including authentication failures, deployment errors, and application crashes affecting LangSmith web interface, LangGraph platform deployments, and local development environments. Support representatives resolved these issues through troubleshooting steps like clearing browser data, fixing configuration problems, deploying patches, and providing direct assistance with account access and community invitations.",31,31,,"['The customer reported an issue configuring a Supabase Edge Function with LangChain on Deno, encountering a LangSmith error. The support rep suggested updating to the latest version of LangChain to resolve the issue.', 'A customer reported issues with Google and GitHub login on LangChain, and the support representative, Chad, responded by confirming successful login on their end and requested additional details, including screenshots, a video, or a HAR file to investigate further.', 'A customer reported an error encountered while using LangChain, providing details and a screenshot. The support team requested additional information, including a HAR file, and identified the issue as occurring when opening a trace of root runs. After deploying a fix, the customer confirmed the issue was resolved.']"
72,Troubleshoot self-hosted LangSmith Kubernetes deployment infrastructure issues,"Customers experienced various infrastructure and configuration issues with self-hosted LangSmith deployments, including pod failures, storage problems, database connectivity issues, and scaling challenges in Kubernetes environments. Support teams provided troubleshooting guidance for cluster management, memory allocation, Redis configuration, database migrations, and deployment scaling across different versions of LangSmith.",16,16,,"['The customer inquired about enabling PGvector for vector search with AsyncPostgresqlStore, noting the lack of mention in helm charts or Docker compose, and the support team confirmed that PGvector is optionally required for long-term memory store vector search.', 'The customer reported issues with memory allocation and stability in their Langsmith cluster, particularly with redis pods. The support team recommended moving to external redis/postgres for better scalability and provided guidance on increasing memory limits and disk space for the redis pod. The customer successfully updated the memory configuration in the helm values.yaml file to ensure changes persist after upgrades.', 'The customer reported an issue with SSO login after migrating Langsmith to a new database, which was traced to pods not restarting and still pointing to the old database. The customer resolved the issue and plans to implement reloader for automatic pod restarts in the future.']"
73,Resolve LangChain model integration caching and performance issues,"Customers inquired about implementing and troubleshooting caching and performance optimization features across various LangChain integrations, including prompt caching for AWS Bedrock and OpenAI models, hub.pull query caching, and conversation transcript management. They also reported issues with model-specific functionality like tool calling support, structured output consistency, and accessing provider-specific metadata such as AWS request IDs and OpenAI service tiers.",18,18,,"[""LangChain does not currently expose the amount of cached tokens for OpenAI's GPT4o model, but it does for other models like Anthropic. The issue is with OpenAI not returning the cache info for GPT4o."", ""The customer initially faced latency issues with streaming and non-streaming requests in their chatbot, which were linked to overhead in LangChain's LLM streaming code and excessive prompt fetching from Langsmith self-hosted without caching. They introduced prompt caching and identified Datadog as a source of OOM and CPU spikes. The team stabilized the system but raised concerns about ECS scalability and CPU consumption with streaming. A joint troubleshooting session was scheduled to address these issues and optimize performance."", 'The customer inquired about accessing the AWS request ID in Langsmith for Bedrock, noting its absence in the Metadata tab and streaming cases. The support rep identified the issue, provided a fix via a GitHub pull request, and released the change in the latest langchain-aws version, which the customer tested successfully. They also discussed the potential standardization of the request ID field.']"
74,Clarify LangSmith Plus plan seat limits and usage reporting,"Customers inquired about LangSmith Plus plan seat management, trace limits, and usage reporting to understand billing structure and team collaboration features. Support representatives clarified that the 10k monthly trace limit applies organization-wide rather than per seat, explained seat allocation for team management, and addressed questions about usage analytics and audit logging capabilities.",5,5,,"['The customer inquired about the trace limits and benefits of multiple seats on the LangSmith Plus plan. The support rep clarified that the 10k monthly trace limit applies to the entire account, not per seat, and explained that multiple seats allow for centralized management and collaboration within a single organization.', 'The customer inquired about obtaining a Langsmith usage report to analyze user activity for seat assignments, and the support representative informed them that audit logging is not currently available but is planned as an enterprise feature next quarter.', 'The customer inquired about trace limits under the Plus plan, clarifying whether the limit applies per seat or per workspace. The support rep explained that the 10,000 trace limit is for the entire organization and does not increase with additional seats, which are intended for adding team members for collaboration.']"
75,Resolve LangSmith billing invoice delivery and email issues,"Customers reached out to LangSmith support requesting missing or duplicate invoices to be resent to their correct billing email addresses. Support representatives resolved these billing administration issues by updating email addresses, resending invoices, and providing tax documentation clarifications for LangSmith usage charges.",38,38,,"[""The customer requested their monthly bill document, and the support rep re-sent the invoices to the customer's billing email address."", 'Silvia, a customer, initially had an issue viewing an invoice but later confirmed that the issue had been resolved. The support representative, Ben Mangum, acknowledged the update and expressed appreciation.', ""A customer requested an invoice for a $156 payment made on January 2nd, 2025, and the service rep sent the invoice to the customer's email address.""]"
76,Block unsolicited SEO and marketing service spam messages,"Customers sent unsolicited promotional messages offering various SEO and marketing services including backlink building, guest posting, content partnerships, and social media management. These requests were spam communications unrelated to LangChain technical support, attempting to sell external marketing services to improve website visibility and search rankings.",12,12,,"['A customer reached out offering strategic backlink services to improve SEO, visibility, and lead generation, emphasizing the benefits of editorial, niche-relevant placements. They proposed preparing a tailored strategy if the recipient is interested.', 'The customer shared promotional content and links related to their store, including travel luggage, games, and other products, and provided an option to unsubscribe.', 'The customer, George Ryan, introduced himself as an outreach link building assistant and offered guest posting services on high-quality websites with strong domain authority and real traffic. He provided a list of websites with their metrics and invited the recipient to specify their preferences or choose a site for publishing articles.']"
77,Resolve LangSmith evaluation function runtime and concurrency issues,"Customers encountered technical issues with LangSmith evaluation functions, including async evaluator runtime errors, dataset input/output object handling, thread safety problems with caching, and challenges with parallelization and concurrency. Support representatives provided solutions such as using alternative functions like `aevaluate`, implementing workarounds for thread safety issues, and offering guidance on distributed tracing and evaluation workflows.",13,13,,"['The customer encountered a runtime error while using the `evaluate` function with an async evaluator and sought clarification. The support rep explained that async evaluators are not fully supported in `evaluate` with non-zero `max_concurrency` and suggested using `aevaluate` as a workaround. The customer also inquired about viewing `aevaluate` results, and the rep provided documentation and examples for accessing and iterating over the results.', ""Melissa inquired about the time used in a process, and Crystal from support confirmed it is the 'start_time' with an exclusive less-than condition, providing an example for clarity. Melissa expressed gratitude for the helpful response."", 'A customer inquired about combining the parallelization and evaluator-optimizer workflows in Langchain, and a support representative provided guidance on using subgraphs and a code example for implementing the evaluator-optimizer workflow.']"
78,Resolve LangSmith tracing SDK integration and configuration issues,"Users experienced various technical issues with LangSmith's tracing functionality including problems with authentication headers in useStream hooks, memory leaks in custom tracers, traces not being ingested due to invalid API keys, and difficulties with trace organization and UI navigation. Support representatives provided solutions involving SDK configuration changes, tracer reinitialization, API key validation, and guidance on using tracing features like distributed tracing, attachments, and trace filtering.",17,17,,"['The customer inquired about sampling for Langsmith traces in Podium, and the support representative clarified that sampling is configured in the environment where the traced application is running, providing a documentation link for reference.', 'The customer inquired about displaying prompt IDs instead of prompt types in the trace view for better organization. The support rep suggested not reusing run IDs and instead using a parent trace or Threads to group runs while maintaining distinguishable names, providing relevant documentation links for further guidance.', 'Karthik encountered issues upgrading LangSmith and enabling alerting, initially missing the Postgres migration. After resolving that, he faced 403 errors in the platform-backend when sending traces. The issue was resolved by using a new API key.']"
79,Increase LangGraph Platform deployment quota limits,"Customers requested increases to their LangGraph Platform deployment quotas to support multiple environments like staging, development, and production. Support representatives fulfilled these requests by upgrading deployment limits from 1 to typically 5 deployments and solicited feedback on the platform.",26,26,,"['A customer requested an increase in deployment allocations to accommodate their production and development environments. The support representative increased the allocation to 10 deployments and requested feedback on LangGraph and LangGraph Platform.', 'The customer inquired about the startup program and requested additional LangGraph deployments. The support rep increased deployments to five and connected the customer with team members to discuss LangGraph and enterprise options, with the customer expressing readiness for further discussions.', 'Verticai, a healthcare conversation assisting platform startup, requested an additional LangGraph cloud deployment to isolate their development and production environments. The support rep updated their organization ID to allow for 5 deployments.']"
80,Handle website guest post and link placement solicitation requests,"Multiple customers submitted inquiries requesting guest post opportunities, link placements, and sponsored content publication on LangChain's website. These requests sought pricing information, submission guidelines, and placement terms for various content types including general articles, casino, CBD, and crypto gambling topics.",12,12,,"['The customer inquired about the possibility of guest posts or link placements on the website and requested guidelines and pricing details.', 'The customer inquired about the possibility of guest posts or link placements on the website and requested guidelines and pricing details.', ""A customer expressed interest in contributing guest posts on AI topics to a website. The support team clarified their guest post submission guidelines, stating they accept unpaid submissions with do-follow links, excluding certain topics, and that selection is not guaranteed. The customer then inquired about the website's price.""]"
81,Enable and configure LangSmith bulk data export feature,"Customers requested
the activation and configuration of LangSmith's bulk data export feature for
their Plus or Enterprise plan accounts to transfer runs and traces from
production to development environments. Support representatives enabled the
feature, provided API documentation, resolved regional endpoint errors, and
addressed 403 authentication issues to ensure successful data exports.",11,11,,"['A customer wants to export runs from a production project to a development project to improve based on real examples. The support rep recommends using the list runs API or the bulk export feature, which is only available to Plus or Enterprise users.', 'The customer requested bulk exports to be enabled due to an error message, and the support rep resolved the issue, allowing the customer to proceed successfully.', 'The customer requested the activation of the Bulk Data Export feature for their Plus plan account, and the support representative confirmed eligibility and enabled the feature, providing instructions for its use and offering further assistance if needed.']"
82,Complete LangSmith security questionnaires and third-party vendor assessments,"Customers requested security questionnaires, third-party assessments, and vendor risk evaluations from LangSmith support to complete their security review processes. Support representatives informed customers that comprehensive security questionnaires are only available for enterprise tier customers with minimum annual commitments, while directing others to self-service Trust Center resources.",11,11,,"['Ayaka from Assured, Inc. contacted LangSmith on behalf of Visional, Inc. to request cooperation in a security assessment for their product. Chad from LangSmith responded, stating that security questionnaires are only available for their enterprise tier with a $20k USD annual commitment, and provided contact information for further inquiries or self-service options.', 'The customer requested a CSAT survey, and the support representative promptly initiated it.', 'A new customer requested a security questionnaire or SIG Lite/CIAQ from a service rep. The rep provided a link to self-serve resources for the Plus plan and offered to discuss the enterprise tier with a minimum annual spend of $17k.']"
83,Resolve LangSmith penetration test security vulnerabilities and external security reports,"LinkedIn's Third Party Security Team assigned a supplier security issue (SSI0006813) to LangChain Inc. related to medium and low findings from a LangSmith penetration test. The security vulnerabilities were subsequently remediated and the issue was resolved, with additional email spoofing vulnerability reports also forwarded to LangChain's security team for review.",6,6,,"['A supplier security issue (SSI0006813) has been assigned to LangChain Inc. by the LinkedIn Third Party Security (TPS) Team due to medium and low findings in a penetration test. The issue is currently being handled out of band in a Slack discussion.', 'The customer reminded the service rep to complete a security questionnaire from JFrog, and the rep mentioned it was already passed to Wei last week.', 'The customer from LinkedIn Infosec requested an update on the remediation action plan for a security issue (SSI0006813) due in 3 business days, while the support representative suggested redirecting such notifications to Wei Wong for better coordination.']"
84,Schedule product consultation and technical review meetings,"Enterprise customers and users requested scheduling assistance for various types of meetings, including product discussions, demos, technical consultations, and project reviews with LangChain support representatives. The requests involved coordinating calls to discuss LangSmith features, dataset testing, multi-agent implementations, enterprise plans, and general product utilization strategies.",24,24,,"['A customer is experiencing issues with their LangSmith self-hosted staging instance not ingesting traces. The service rep provided troubleshooting steps and suggested a video call to resolve the issue. The customer scheduled a call for later that afternoon.', ""The customer shared information about MSCHF's legal victory in securing trade dress protection for the Big Red Boot, and invited the recipient to sign up for early access to a video, Q&A session, and bonus IP advice, all set to release on May 21, 2025."", 'The customer scheduled a meeting with Brian and later requested assistance with MITM proxy integration with Langsmith. Brian looped in David, who coordinated with the customer to finalize a meeting time at 1:15 pm PT Monday and sent a calendar invite.']"
85,Resolve LangSmith dashboard chart creation and configuration issues,"Customers requested various features and encountered issues related to LangSmith dashboard functionality, including creating charts with data splitting, grouping by multiple metadata keys, adding custom metrics, and accessing API documentation for programmatic dashboard creation. The support team addressed technical limitations around chart configuration, data filtering, column arrangement, and cross-dataset visualization while providing workarounds and feature roadmap updates.",11,11,,"['The customer inquired about dashboard data discrepancies when using different time filters. The support team clarified that the charts for the last 7 days include data up to the present, despite confusing x-axis labels, and mentioned they are working on improving the labels.', 'A customer inquired about creating dashboards that automatically include all projects in an organization, including new ones, and requested specific chart types. The support rep explained that while total trace counts for all projects can be viewed using built-in usage charts, project-level breakdowns are not currently available but will be considered for future updates.', 'A customer requested API documentation for creating dashboard sections and new charts. The service rep provided a link to the REST API documentation for creating charts and dashboards programmatically.']"
86,Resolve self-hosted LangSmith Helm deployment bugs and version issues,"Customers reported various critical issues with self-hosted LangSmith deployments including missing CSP headers, trace viewing errors, authentication problems, API failures, and configuration bugs across multiple Helm chart versions. The support team consistently identified these issues as version-specific bugs and resolved them by releasing updated Helm chart versions with fixes, requiring customers to upgrade their self-hosted deployments.",14,14,,"[""The customer reported a high severity issue with a missing Content-Security-Policy (CSP) header in self-hosted LangSmith, which caused blocked resources and broken page styling when 'default-src self' was added. The support team deployed a fix in helm version 0.10.7 and provided guidance on nginx configuration, but further clarification was requested regarding the customer's specific CSP requirements."", 'The customer reported an issue with viewing error messages in a trace, and after troubleshooting and providing environment details, the support team identified a fix in a new Helm release. After some delays and updates, the customer successfully deployed the fix and confirmed the issue was resolved.', ""The support team coordinated a meeting with the customer to discuss the self-hosted control plane and provided updates on the control plane's new features in helm release 0.10.1. The customer successfully upgraded and deployed the system, while awaiting further updates on the IDP issue.""]"
87,Fix LangSmith UI and web application feature bugs,"Customers reported various functional bugs and issues within LangSmith's user interface and web application features, including problems with the Code Evaluator, evaluation results display, auto-deployment, playground functionality, prompt management, and trace visualization. Support representatives identified, diagnosed, and deployed fixes for these platform bugs, with customers confirming resolution after the fixes were implemented.",40,40,,"[""The customer reported an issue with the auto-deployment feature in LangSmith not triggering as expected despite correct configuration. The support representative explained that the issue is due to a change in GitHub's API integration and informed the customer that a fix is being rolled out later that day."", 'Martín reported to Chad that the gpt-4o-2024-11-20 model is not defined by default in LangSmith, and gpt-4o-2024-08-06 is duplicated. Chad replicated the issue and reported it to the engineering team.', 'The customer reported an issue where 30% of runs are not being submitted to Langsmith in the production environment despite all containers being healthy and no error logs being visible. They created a Slack channel for discussion and are open to a live troubleshooting session to resolve the issue.']"
88,Debug LangGraph Cloud deployment configuration and runtime issues,"Users experienced various technical issues with LangGraph Cloud deployments including configuration problems, environment variable conflicts, missing dependencies, schema validation errors, and deployment failures. Support teams provided debugging assistance, identified root causes like .env file conflicts overriding platform settings, and offered workarounds for issues such as missing pip in Docker images and secret field problems.",18,18,,"['The customer inquired about compatibility with Redis drop-in replacements like Dragonfly, and the support representative confirmed compatibility if they adhere to the Redis Pub/Sub API.', 'The customer reported an issue with LangSmith where deleting the default project prevented creating new projects, causing errors in their application. They identified a workaround by manually modifying the module to return the tenantId, enabling project creation, and suggested improving the user experience. The support rep acknowledged the issue and promised to escalate it to the engineering team.', 'A customer reported a bug where schema removal changes were not saved on both cloud and self-hosted versions. The support team resolved the issue in the cloud version, and the customer confirmed the fix, planned updates for their deployment, and later confirmed the fix was in production.']"
89,Resolve LangGraph platform deployment billing charge discrepancies,"Customers inquired about unexpected billing charges for LangGraph platform deployments, specifically regarding node execution and standby minute costs for development and production environments. Support representatives investigated the charges, provided clarifications about billing policies for different deployment types, and issued credits or refunds to resolve discrepancies.",4,4,,"[""The customer inquired about charges for node execution and standby minutes despite having only one free development deployment. The support rep identified the charges as related to a deleted production deployment and applied a credit to the customer's account to offset the charges on the next invoice."", 'The customer inquired about billing for new deployments created before August, and the support rep confirmed that new deployments would be billed immediately as they are not grandfathered in.', ""The customer inquired about billing for Standby Minutes and Node Execution costs for Production deployments on the Plus plan. The support rep confirmed the customer's calculations for both idle and active deployment scenarios, clarified that billing is based on actual usage without minimum increments or rounding, and provided additional information about lower rates for Development deployments.""]"
90,Provide LangSmith self-hosted license keys and resolve authentication issues,"Customers requested new or replacement license keys for LangSmith self-hosted and LangGraph deployments, including trial extensions and key validation issues. Support representatives provided license keys, clarified licensing requirements for different deployment environments, and resolved authentication errors related to expired or invalid keys.",16,16,,"['The customer requested a new 1Password link for a Langsmith license key as the previous one had expired, and the support representative responded by sending a direct message.', 'The customer inquired about obtaining a license key for a self-hosted LangSmith instance, and the support rep clarified that license keys are only available for Enterprise customers. The rep also provided information about a self-hosted Lite option for LangGraph that can be configured with a LangSmith API key.', 'The customer inquired about license changes for Langsmith v0.9, and the support rep confirmed a new license key is required, providing links for more details and access to the key. The customer acknowledged and mentioned plans to upgrade to v0.9.x first, with a future upgrade to v0.10 during Langgraph deployment.']"
91,Process LangChain subscription cancellations and refund requests,"Customers requested subscription cancellations and refunds for various LangChain/LangSmith services, primarily due to accidental subscriptions, forgotten cancellations, or unused accounts. Support representatives consistently processed one-time courtesy refunds and confirmed subscription cancellations to prevent future billing issues.",30,30,,"['The customer requested a subscription cancellation and refund for a recent charge, as they had not used the service. The support representative confirmed the subscription was canceled and the amount of $52.05 was refunded.', 'A customer accidentally forgot to cancel their subscription and requested a refund. The support rep issued a one-time courtesy refund and canceled the plan to prevent future charges.', 'The customer requested a refund for an unused account, citing limited resources and no activity. The support rep confirmed a partial refund of $619.65, with $48.33 retained as credit, and guided the customer to cancel the subscription, which was completed. The refund process was initiated, and the customer expressed gratitude.']"
92,Process LangSmith account deletion requests through DSAR forms,"Customers requested assistance with LangSmith account deletion through the proper data deletion process and GDPR compliance procedures. Support representatives consistently directed users to submit Data Subject Access Request (DSAR) forms to initiate the account deletion workflow, explaining the process requirements and timeline.",18,18,,"['The customer, Alessio Natale Scarpa, requested to close their account as they found Langchain sufficient for their needs. The support representative provided a link to a DSAR form for account deletion and explained the process.', 'The customer requested the deletion of their LangSmith account created by mistake through GitHub, and the support rep directed them to submit a DSAR form for the deletion request to be processed.', 'The customer inquired about deleting their LangSmith account, and the support representative provided detailed instructions, including submitting a DSAR form, verifying identity, and noting the irreversible nature of the process, which may take up to 30 days.']"
93,Resolve LangGraph interrupt handling and thread management issues,"Customers experienced various technical challenges with LangGraph's interrupt and thread management functionality, including issues with resuming interrupted flows, handling state persistence during interrupts, and managing thread execution control. Support representatives provided guidance on streaming modes, checkpoint configuration, authentication setup, and clarified behaviors around thread resumption, state updates, and configuration precedence.",20,20,,"[""The customer and support rep discussed the use of 'Interrupt' for human-in-the-loop processes and 'Cancellation' for avoiding double-texting, with the customer explaining their custom approach. The support rep mentioned addressing related issues in a shared Slack channel and confirmed a previous query was resolved there."", 'The customer inquired about streaming responses directly to a client without keeping a server connection open. The support team suggested using custom authentication and the `threads:read` permission, with additional guidance on setting up access control using `@auth.on` and `@auth.on.threads.read`. A documentation bug was also identified and noted for correction.', ""The customer inquired about implementing double-texting protection on a per-user basis for a multi-user system, and the support representative clarified that LangGraph's system handles double-texting within single threads, with no interference across multiple threads.""]"
94,Resolve LangSmith and LangGraph subscription billing complications and cancellation issues,"Customers experienced various billing complications with LangSmith and LangGraph platform subscriptions, including unexpected charges, difficulty canceling subscriptions, confusion between different plan types, and accidental duplicate subscriptions across regions. Support representatives consistently resolved these issues by processing refunds, canceling unwanted subscriptions, clarifying billing confusion, and reverting accounts to appropriate plan tiers.",23,23,,"['The customer requested a cancellation, and the support rep confirmed the plan was already canceled but paused the recurring collection to prevent further charges after the customer reported an issue.', 'The customer reported an issue with canceling their subscription via the dashboard and requested a refund for the automated charge. The support representative refunded $39.00, canceled the subscription, and reverted the account to the Free plan.', ""The customer inquired about downgrading their plan, and the support rep explained the process, noting that a downgrade to a free plan isn't available but canceling the subscription is an option. Later, the customer requested a refund for a charge, which the support rep promptly issued.""]"
95,Remove petroleum commodity trading spam from support channels,"Multiple customers representing petroleum companies (PETRO MUNAI, TOO and ALIN-PETRO JR SRL) repeatedly submitted identical spam messages containing Soft Corporate Offers for commodity trading that were unrelated to LangChain support. These messages requested ICPOs (Irrevocable Corporate Purchase Orders) for various fuel products and appeared to be commercial solicitations sent to LangChain's support channels.",13,13,,"['The customer, representing PETRO MUNAI, TOO, issued a Soft Corporate Offer for various commodities, inviting the recipient to send an ICPO if the terms are acceptable.', 'The customer, representing PETRO MUNAI, TOO, issued a Soft Corporate Offer confirming their readiness to execute a Sales and Purchase Agreement for various commodities, requesting the buyer to send an ICPO if terms are accepted.', 'The customer, representing PETRO MUNAI, TOO, issued a Soft Corporate Offer for various commodities, inviting the recipient to send an ICPO if the terms are acceptable.']"
96,Debug LangGraph agent implementation and execution issues,"Users sought assistance with various technical challenges in LangGraph agent implementations, including infinite loops in agent execution, state management issues, streaming duplicate content, and configuration problems with multi-agent setups. Support requests encompassed debugging agent behavior, optimizing context management for ReAct agents, resolving state variable initialization problems, and troubleshooting integration issues between LangGraph Studio and LangSmith tracing.",20,20,,"['A customer sought advice on reducing message history in a LangGraph ReAct agent to address context growth issues caused by repeated tool calls, particularly with verbose tools like search and scrape. The support rep suggested strategies like manual filtering, summarizing tool responses, or using a cyclical graph with supervisory nodes, while the customer shared their workaround of truncating tool call results and plans to implement summarization for better efficiency.', 'A customer reported an issue with LangGraph Cloud where multiple agent runs are stalling and generating errors, including a TypeError related to fetch failures. The support team acknowledged the issue, suggested using the Cancel Run API to stop runs, and is debugging the problem while advising the customer to cap OpenAI API spending to prevent excessive costs.', 'A customer experienced an infinite loop in agent execution and revoked API services, but credits were still being consumed. The issue resolved itself when the AgentExecutor status updated to Incomplete.']"
97,Resolve LangSmith LLM-as-Judge evaluator bugs and configuration issues,"Customers reported various issues with LangSmith's LLM-as-Judge evaluation feature, including bugs with reference outputs being ignored, scoring display problems, placeholder mapping errors, and API key/service availability issues. The support team provided fixes, debugging assistance, code examples, and guidance on evaluator configuration, alignment features, and alternative evaluation approaches.",15,15,,"['A customer reported an issue with their LLM-as-Judge evaluator, where the Reference Outputs were being ignored, resulting in 100% scores. After sharing evaluator configurations, experiment traces, and debugging steps, the support team identified the problem and implemented a fix, which resolved the issue.', 'A customer requested the integration of a human-in-the-loop process when comparing experiments in the UI platform, and the service rep acknowledged that the feature is being considered but not yet implemented. The customer prioritized human labeling over LLM-as-a-judge for pairwise comparisons.', 'A customer inquired about dynamically specifying the LS project for LLM invocation to separate e2e test traces from human-generated traces. The service rep provided documentation and code examples to enable this functionality.']"
98,"Resolve LangGraph Platform deployment
infrastructure and database connectivity issues","Users experienced
critical production outages and deployment failures on LangGraph Platform,
including database connectivity issues, deployment stuck states, timeout errors,
and internal application errors. Support teams resolved these issues through
infrastructure fixes, database optimizations, backend pod scaling, and platform
control plane updates.",24,24,,"['The support team scheduled a debugging call to address database connectivity issues, requested additional information and configurations, and provided guidance on increasing max connections. The customer resolved most issues by splitting servers for Redis and the database, though the root cause remains unclear.', 'The customer reported intermittent errors with their self-hosted deployment after a platform upgrade. The support team suggested disabling trace compression and increasing platform-backend pods to handle large workflows. The customer identified a potential issue with write permissions to `/tmp`, which was confirmed as a likely cause for failures with large payloads. The support team recommended deploying a fix to allow disk writes and increasing backend pods for better performance.', 'The customer reported that GCP is down.']"
99,Handle miscellaneous non-technical messages and redirect minor LangChain inquiries,"Customers sent various test messages, internal communications, and non-technical inquiries including out-of-office notifications, spam messages, and casual conversations that did not involve actual LangChain technical support needs. A few customers made minor technical inquiries about LangChain Agent Chat UI modifications and LangGraph polling updates, but were redirected to appropriate channels or received brief status updates without detailed technical resolution.",18,18,,"['The customer, Ryan Topping, tagged two users in the conversation: <@U05K03WU9RU> and <@U07G6H140QP>. No further context or actions were provided in the messages.', 'The customer clarified that their initial message was meant for internal purposes and requested it to be ignored, to which the support rep acknowledged and wished them a good day.', 'The support representative sent a test message to check if the customer could see their response.']"
100,Increase LangGraph platform deployment quota limits during beta,"Customers requested increases to their LangGraph deployment quotas during the beta period, typically asking to raise limits from 1 to 2-5 deployments for development, testing, and production purposes. Support representatives consistently approved these quota increase requests, often raising limits to 5 deployments while gathering feedback on pricing preferences and offering assistance with deployment-related technical issues that arose.",30,30,,"['The customer requested an increase in deployment quota for their organization, which the support rep approved. Later, the customer reported an error during load testing, and the support rep identified the issue as originating from Tavily, suggesting a solution. The customer confirmed the issue was resolved.', 'The customer requested an increase in their deployment quota and the disabling of an organization. The service rep increased the quota to 5 deployments and will process the removal of the specified organization the next business day.', 'CarFixer, an AI-driven platform for vehicle repair services, requested an increase in their deployment quota to enhance their development and production environments. The service rep, Chad, increased the quota to 5.']"
101,Resolve LangSmith authentication and email verification problems,"The requests involved authentication and account access issues including failed password resets, problems with receiving confirmation emails, and email address validation errors. Users also requested account-related changes such as email domain updates and appointment rescheduling.",21,21,,"['The customer reported an issue with logging in and resetting their password due to not receiving reset emails. The support representative resolved the issue, and the customer confirmed it was fixed.', 'The customer reported an ""Unknown Error"" with GitHub login for a few hours, but the issue resolved itself. The support rep acknowledged the problem and mentioned checking logs as GitHub had an incident during that time.', 'Nathan, the CTO of Wander.com, reported issues accessing an account due to not receiving password reset emails. Chad identified the problem as the email being on a suppression list, resolved it, and Nathan confirmed the issue was fixed.']"
102,Resolve LangSmith seat billing discrepancies and invoicing errors,"Customers experienced billing confusion and discrepancies with LangSmith seat charges, including issues with prorated charges, incorrect invoicing, and misunderstandings about credit applications. Support representatives resolved these issues by explaining billing calculations, processing refunds, and applying account credits to correct seat-related billing errors.",17,17,,"['The customer inquired about a ""prorated seats"" charge on their invoice, and the support rep explained it was due to a billing issue that delayed the application of prorated charges for mid-month seat additions. The rep credited the charge to the customer\'s next invoice.', ""A customer contacted support to report being overcharged for three seats when they only had two users. The support rep investigated and found that a third user had been invited to the workspace but had not accepted, resulting in the customer being charged for three seats. The support rep apologized and applied a $19 credit to the customer's account to cover the previous month's seat charge for the inactive user. The customer requested a retroactive refund, but the support rep declined, instead adding a $95 credit to cover the previous five months of overcharges."", 'A customer reported that their $250 beta credit had expired prematurely. The support representative clarified that the credit was valid for two years and had expired but extended it through the end of 2026, specifying it only applies to Trace overages, not seat charges.']"
103,Increase LangGraph Platform deployment quota limits during beta testing,"Customers requested increases to their LangGraph Platform deployment quotas during the open beta period, typically seeking to expand from 1 deployment to 2-5 deployments for testing, development, and beta evaluation purposes. Support representatives consistently approved these quota increases, often setting limits to 5 deployments, and requested customer feedback on the LangGraph Platform experience.",38,38,,"['A startup using Langgraph and Langsmith for development requested an increase in deployment quota, which was granted to 5 deployments. The support rep also requested feedback on Langgraph and LGP while in beta.', 'A consulting company requested an increase in their graph deployment limit to support their clients and internal experiments. The service rep increased the limit to 5 and invited feedback on the LangGraph platform.', 'A customer requested an increase in their deployment quota to explore LangGraph/LangChain agents during the open beta. The support representative approved the increase to 5 deployments and invited feedback or feature requests.']"
