example_id,summary,base_cluster_id,base_cluster_name,base_cluster_description,cluster_size,product,issue_type
5a48e299-ac47-40bb-bced-1b7200d1ebd9,billing/account issues help with LangSmith tracing limits for account administration,11,Resolve LangSmith unexpected billing charges from trace overages,"Users experienced unexpected LangSmith billing charges primarily due to unintentional trace volume overages from continuous services, coding errors, and extended data retention features. They sought help understanding usage patterns, configuring usage limits, optimizing trace volumes, and managing data retention to prevent future billing surprises.",27,LangSmith,Other
0a1ce14d-02b7-46ac-8f4b-3543e8dea2ff,"billing/account issues help with LangSmith tracing for usage limit configuration, followed by feature request help with LangSmith integration for Snowflake Cortex Search Services",11,Resolve LangSmith unexpected billing charges from trace overages,"Users experienced unexpected LangSmith billing charges primarily due to unintentional trace volume overages from continuous services, coding errors, and extended data retention features. They sought help understanding usage patterns, configuring usage limits, optimizing trace volumes, and managing data retention to prevent future billing surprises.",27,LangSmith,Other
f8298267-f82c-4a12-9f00-cfc592fedc64,deployment troubleshooting help with LangGraph Platform for JavaScript implementation,118,Debug LangGraph JavaScript Library implementation and deployment issues,"Users experienced debugging issues with the LangGraph JavaScript Library across various implementation scenarios including Command class routing, tool call handling, multimodal LLM integration, and API configuration problems like ignored recursionLimit parameters and MaxListenersExceededWarning errors. Additionally, users encountered debugging challenges with LangGraph Studio and Platform JavaScript deployments, including Docker compatibility issues, trace mixing in self-deployed servers, and input format inconsistencies between local and deployed environments.",27,LangGraph,Debugging
6e20ae77-c7de-4d62-8775-8a9e3305ccfa,debugging help with LangGraph Studio for custom authentication implementation,87,Configure LangGraph Studio and Platform authentication across deployment environments,"Users
experienced authentication and access problems across both LangGraph Studio and
LangGraph Platform, requiring help with custom authentication implementations
for various deployment scenarios including desktop applications, self-hosted
environments, cloud configurations, and SaaS deployments. The requests involved
configuration issues with SSO setup, custom auth implementations, account
access problems, billing-related authentication issues, and authentication
setup for both Python and JavaScript implementations in self-hosted and cloud
environments.",27,LangGraph,Configuration
b59ec2d3-eae6-4fc0-89a1-448ef87b1fa6,debugging help with LangGraph JavaScript Library for JavaScript implementation experiencing MaxListenersExceededWarning when using parallel_tool_calls: false configuration,118,Debug LangGraph JavaScript Library implementation and deployment issues,"Users experienced debugging issues with the LangGraph JavaScript Library across various implementation scenarios including Command class routing, tool call handling, multimodal LLM integration, and API configuration problems like ignored recursionLimit parameters and MaxListenersExceededWarning errors. Additionally, users encountered debugging challenges with LangGraph Studio and Platform JavaScript deployments, including Docker compatibility issues, trace mixing in self-deployed servers, and input format inconsistencies between local and deployed environments.",27,LangGraph,Debugging
5c8200a5-8010-4bb3-bcce-5823059c66b9,authentication/access help with LangGraph Platform for basic access configuration,87,Configure LangGraph Studio and Platform authentication across deployment environments,"Users
experienced authentication and access problems across both LangGraph Studio and
LangGraph Platform, requiring help with custom authentication implementations
for various deployment scenarios including desktop applications, self-hosted
environments, cloud configurations, and SaaS deployments. The requests involved
configuration issues with SSO setup, custom auth implementations, account
access problems, billing-related authentication issues, and authentication
setup for both Python and JavaScript implementations in self-hosted and cloud
environments.",27,LangGraph,Configuration
1ebe6bd8-ec32-4d4c-af65-bbecd94dad8c,debugging help with LangGraph Platform deployment for Python implementation regarding TCP socket timeout issues and client connection management when polling graph status,66,Debug LangGraph Platform database connectivity and PostgreSQL integration issues,"Users reported debugging issues with LangGraph Platform and Python Library implementations experiencing complex database connectivity problems, specifically with PostgreSQL, Aurora Serverless, and connection pooling configurations causing SSL errors, runtime conflicts, and deployment failures. The support requests focused on troubleshooting advanced database integration scenarios including checkpointer functionality, async connection management, serialization issues, and production deployment inconsistencies across different environments.",27,LangGraph Platform,Debugging
08ff26a8-29c6-409f-aaaf-2a0cef3bd6a8,authentication/access help with LangGraph Platform for cron job scheduling feature under startup program tier,87,Configure LangGraph Studio and Platform authentication across deployment environments,"Users
experienced authentication and access problems across both LangGraph Studio and
LangGraph Platform, requiring help with custom authentication implementations
for various deployment scenarios including desktop applications, self-hosted
environments, cloud configurations, and SaaS deployments. The requests involved
configuration issues with SSO setup, custom auth implementations, account
access problems, billing-related authentication issues, and authentication
setup for both Python and JavaScript implementations in self-hosted and cloud
environments.",27,LangGraph,Configuration
55eee296-3180-440c-8d43-1ee563b57e04,Other/General help with non-LangChain related SEO link exchange proposal,31,Block unsolicited marketing outreach for guest posting services,"This cluster contains requests from external marketing agencies and SEO services offering unsolicited guest posting, link exchange, and content marketing services specifically targeting LangChain's website and blog. These requests were promotional outreach attempts seeking paid content placement or backlink opportunities rather than genuine technical support inquiries about LangChain products.",27,Other,Other
47d1d97c-fb8c-4ae4-81f7-86d2ca435213,marketing/business partnership help with LangChain website for paid guest post placement,31,Block unsolicited marketing outreach for guest posting services,"This cluster contains requests from external marketing agencies and SEO services offering unsolicited guest posting, link exchange, and content marketing services specifically targeting LangChain's website and blog. These requests were promotional outreach attempts seeking paid content placement or backlink opportunities rather than genuine technical support inquiries about LangChain products.",27,Other,Other
dc733b18-2d70-43b0-a1cd-b052dd02c4b7,debugging help with LangGraph JavaScript Library for getCurrentRunTree() function implementation,118,Debug LangGraph JavaScript Library implementation and deployment issues,"Users experienced debugging issues with the LangGraph JavaScript Library across various implementation scenarios including Command class routing, tool call handling, multimodal LLM integration, and API configuration problems like ignored recursionLimit parameters and MaxListenersExceededWarning errors. Additionally, users encountered debugging challenges with LangGraph Studio and Platform JavaScript deployments, including Docker compatibility issues, trace mixing in self-deployed servers, and input format inconsistencies between local and deployed environments.",27,LangGraph,Debugging
54914b13-5d23-455d-b14f-d9c3bc729d22,debugging help with LangGraph Platform for JavaScript deployment experiencing production instability with health check failures and execution loops,118,Debug LangGraph JavaScript Library implementation and deployment issues,"Users experienced debugging issues with the LangGraph JavaScript Library across various implementation scenarios including Command class routing, tool call handling, multimodal LLM integration, and API configuration problems like ignored recursionLimit parameters and MaxListenersExceededWarning errors. Additionally, users encountered debugging challenges with LangGraph Studio and Platform JavaScript deployments, including Docker compatibility issues, trace mixing in self-deployed servers, and input format inconsistencies between local and deployed environments.",27,LangGraph,Debugging
1d296de3-e561-4f96-873e-92506d70ab52,general welcome/introduction help with LangGraph and ecosystem for general implementation,26,Provide LangGraph Python multi-agent architecture design best practices,"Users requested comprehensive best practices and architectural guidance for implementing advanced multi-agent systems using LangGraph Python Library and related LangChain components. The requests focused on complex agent workflow design, including hierarchical agent structures, collaborative interactions, enterprise-scale implementations, and migration strategies from legacy systems.",27,LangGraph,Other
5639eac1-e794-446c-afc8-ec3eb2e7d67e,billing/account issues help with LangSmith Administration for invoice revision due to unexpected charges from trace data retention,11,Resolve LangSmith unexpected billing charges from trace overages,"Users experienced unexpected LangSmith billing charges primarily due to unintentional trace volume overages from continuous services, coding errors, and extended data retention features. They sought help understanding usage patterns, configuring usage limits, optimizing trace volumes, and managing data retention to prevent future billing surprises.",27,LangSmith,Other
1d4c6737-ae1a-41d8-b4f2-af19ef05258b,"troubleshooting help with LangGraph Platform for cron job management and authentication issues, plus account quota increase request",87,Configure LangGraph Studio and Platform authentication across deployment environments,"Users
experienced authentication and access problems across both LangGraph Studio and
LangGraph Platform, requiring help with custom authentication implementations
for various deployment scenarios including desktop applications, self-hosted
environments, cloud configurations, and SaaS deployments. The requests involved
configuration issues with SSO setup, custom auth implementations, account
access problems, billing-related authentication issues, and authentication
setup for both Python and JavaScript implementations in self-hosted and cloud
environments.",27,LangGraph,Configuration
5d102a4e-3d2a-4ab2-961b-67621caaa70d,"configuration help with LangGraph Platform for Python implementation regarding long-term memory management, database access control, and custom PostgreSQL integration options",66,Debug LangGraph Platform database connectivity and PostgreSQL integration issues,"Users reported debugging issues with LangGraph Platform and Python Library implementations experiencing complex database connectivity problems, specifically with PostgreSQL, Aurora Serverless, and connection pooling configurations causing SSL errors, runtime conflicts, and deployment failures. The support requests focused on troubleshooting advanced database integration scenarios including checkpointer functionality, async connection management, serialization issues, and production deployment inconsistencies across different environments.",27,LangGraph Platform,Debugging
47fcf7c2-535d-42af-92c6-12b9167d814c,configuration help with LangSmith SDK tracing for JavaScript implementation,40,Debug LangSmith JavaScript SDK tracing and observability integration issues,"Users experienced debugging issues with LangSmith SDK tracing, annotations, evaluation, and observability features specifically in JavaScript implementations across various deployment environments including Vercel and browser-based applications. These requests focused on JavaScript-specific integration challenges, configuration problems, and functionality issues with LangSmith's tracing capabilities and related tools in web development contexts.",27,LangSmith,Debugging
47f2d38a-7996-4f90-9aee-4b2a99c65dd3,debugging/troubleshooting help with LangSmith SDK for Python implementation regarding retry logic configuration for handling 503 server errors during multipart ingest operations,66,Debug LangGraph Platform database connectivity and PostgreSQL integration issues,"Users reported debugging issues with LangGraph Platform and Python Library implementations experiencing complex database connectivity problems, specifically with PostgreSQL, Aurora Serverless, and connection pooling configurations causing SSL errors, runtime conflicts, and deployment failures. The support requests focused on troubleshooting advanced database integration scenarios including checkpointer functionality, async connection management, serialization issues, and production deployment inconsistencies across different environments.",27,LangGraph Platform,Debugging
bb199b25-3da2-4772-b53d-f1fbe1735dfa,deployment troubleshooting help with LangGraph Platform for server deployment experiencing timeout errors during health checks,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
78c59a7c-ab91-454c-b14a-f5d5850b97d1,deployment troubleshooting help with LangGraph Platform for staging environment deployment with empty build logs preventing successful deployment,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
9b5a8086-fd3a-4d7b-a05c-f25a85b1756a,authentication/access help with Admin/Account for channel access management,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
c207b2db-7ef2-4e4a-93da-86ffe4a54b09,troubleshooting help with LangGraph Platform for deployment management issues,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
1315c2a4-843c-46e0-a20d-606c8af100c0,authentication/access problems help with Admin/Account for general implementation,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
5fa7e944-ae8e-4d39-8ace-8ebe5b0a7759,"debugging help with LangGraph Platform and LangGraph Studio integration for deployment configuration issues, including agent visibility problems after cloud deployment, 404 errors when accessing custom endpoints, inability to recover deleted deployments, and pricing plan consultation",33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
87a30907-1abc-4f2b-870f-676028957e8f,deployment troubleshooting help with LangGraph Platform for API connectivity issues,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
654afef0-e640-4025-935e-62273c4a534c,"deployment configuration help with LangGraph Platform for production environment setup, followed by troubleshooting help with LangGraph Platform for intermittent connectivity issues",33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
d484c9f9-c27d-453f-85f7-61a15775ca41,authentication/access help with Admin/Account for channel access issues,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
2ec2db9a-b567-45c4-9d1d-e1d1f23bead2,authentication/access help with Admin/Account for license key refresh and deployment bridge configuration,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
d792ae95-dfdd-44c1-85bf-37ffc4b07448,authentication/access problems help with Admin/Account for certificate issues implementation,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
9ac6deb7-35fc-4c0e-b193-1ecaced48009,deployment issues help with LangGraph Platform for deploy-on-push functionality when multiple commits are made in quick succession,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
f33efe0e-ab87-4614-98ab-86f4de80238d,authentication/access problems help with Admin/Account for organization account management,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
b53575da-09fe-41d8-a994-591c52a019f9,authentication/access problems help with Admin/Account for security verification implementation,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
8a449d42-3d15-4bcb-9986-f1e7fe94db3b,troubleshooting help with LangGraph Platform for deployment management issues,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
071fb1ee-dedd-4906-8915-c21b4f84e6a5,authentication/access problems help with Admin/Account for developer account creation and workspace access,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
5b129f83-1526-484d-af2b-841bf3433890,access management help with Admin/Account for shared drive permissions,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
c865ce2f-976b-426b-9fcb-907cb2a139b4,deployment issues help with LangGraph Platform for repository access configuration and authentication troubleshooting,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
fd9cc9e5-37a2-445d-9505-499e1fe69a5f,authentication/access problems help with Admin/Account for license key management,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
0a4ce1f6-f643-4f6f-8be4-dd866dd5b138,deployment issues help with LangGraph Platform for cloud deployment configuration,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
853c2727-ca74-4698-b3cc-d74c3fcd90b5,deployment troubleshooting help with LangGraph Platform for cloud deployment stuck at database initialization stage,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
bcab7a69-51f2-4d10-8e49-be7624007cb5,deployment issues help with LangGraph Platform for cloud deployment status,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
d6438b47-0584-4ecf-a88e-2565ee692b45,authentication/access problems help with Admin/Account for password reset functionality,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
d6053d95-388b-41fc-81e4-29172c3f9bcc,deployment issues help with LangGraph Platform for production environment deployment,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
9d536fe6-62cd-4351-90ad-b9d11c53d717,authentication/access help with Admin/Account for organization member management,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
33721422-94ab-46af-8a71-77c66bb3be30,deployment issues help with LangGraph Platform for deployment name reuse configuration,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
aa478e03-0dcf-4c24-bf1a-d73f134de63b,authentication/access problems help with Admin/Account for login functionality,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
6e9499ad-baa3-4d2c-857b-300fd55f66fd,deployment troubleshooting help with LangGraph Platform for database initialization issues,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
59aaad4a-9cfa-4a3a-9f52-7c55641e95a3,deployment help with LangGraph Platform for app deployment stuck in build status,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
23d21a96-b825-48f8-aa03-1578c3d73bf8,authentication/access problems help with Admin/Account for production outage resolution,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
b0af0b8f-4b9a-4d84-a24d-92bba772a3e4,authentication/access help with Admin/Account for SOC 2 compliance documentation access,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
7086b364-567e-4af5-b1c6-9b5ab34d4144,troubleshooting help with LangChain services due to GCP infrastructure outage affecting platform availability,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
fd14c050-20e5-4de5-9079-d0f40f6b7332,authentication/access help with Admin/Account for enterprise account management,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
6c37154b-8b4e-4f4b-af39-2f970930fa0c,troubleshooting help with Admin/Account authentication issues for SSO implementation,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
fafea37d-55c8-4ada-87bd-1b22ca3de8c6,troubleshooting help with LangGraph Platform for deployment storage management and service outage resolution,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
f0ff1e5c-f022-4cf5-8b24-02735abbbdba,authentication/access problems help with Admin/Account for workspace access and user management,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
3c689208-a40e-4264-844f-0a0f9394de81,deployment issues help with LangGraph Platform for autodeployment configuration,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
e1b4ba83-e231-4aae-af7b-88dfcffb24c8,deployment troubleshooting help with LangGraph Platform for timeout issues during application deployment,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
b94c0b0d-5cf5-42fb-988c-722e2c4fefdb,deployment troubleshooting help with LangGraph Platform for TypeScript/Node.js continuous deployment via GitHub integration,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
d0e058e1-dacc-4a00-8a63-2a40b4ecd692,authentication/access problems help with Admin/Account for user management implementation,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
088e4d64-d952-40fc-97e7-5440461221b6,troubleshooting help with Admin/Account authentication for SSO configuration issue,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
3e889f66-31ff-4f70-ab2e-51c1cee9bdf3,authentication/access help with Admin/Account for channel visibility configuration,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
46580705-f556-4706-94eb-d10c14fea059,authentication/access problems help with Admin/Account for enterprise plan member invitation functionality,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
a29d65ea-cb51-4d3f-969e-8f8b2d8ead8a,troubleshooting help with Admin/Account user management for discrepancy between UI and API user counts,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
73015b85-e766-4545-abe4-5163959ff436,authentication/access problems help with Admin/Account for password reset functionality,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
cdfac17a-56f1-46b1-8827-681857f3d082,troubleshooting help with LangGraph Platform for deployment restart investigation,33,Troubleshoot LangGraph Platform deployment infrastructure failures and outages,"Users experienced critical deployment failures and infrastructure problems with LangGraph Platform, including database initialization failures, health check timeouts, API connectivity issues, and service outages. The requests focused on troubleshooting deployment availability problems, storage management issues, repository access authentication, and platform-wide infrastructure outages affecting production deployments.",26,LangGraph Platform,Deployment
0503035f-aacb-443d-95ec-19f136480394,authentication/access problems help with Admin/Account for organization administration management,20,Resolve Admin authentication and workspace access management issues,"Users experienced authentication and access problems with general Admin/Account functionality, including workspace access, user management, SSO configuration, login issues, password resets, API key management, and enterprise plan member invitations. These requests focused on core administrative authentication systems rather than LangSmith-specific administration features.",26,Admin,Other
