cluster_id,name,description,size,total_size,member_clusters,sample_summaries
132,Resolve LangGraph Platform deployment infrastructure and configuration issues,"The requests involved troubleshooting various LangGraph Platform deployment and infrastructure issues including application instability, continuous restarts, database capacity problems, TCP socket timeouts, Redis connection failures, and build errors. Users also sought assistance with complex deployment configurations such as multi-tenant authentication setups, concurrent session scaling, ingress configuration, and resolving sync/async execution problems in local development environments.",35,35,,"['provide technical support for LangGraph Platform thread execution control, specifically regarding immediate thread termination, state updates during execution, cancellation signal processing, and scalability considerations for self-hosted Docker deployments including database sharing and load balancing across multiple server instances.', 'help with LangGraph platform deployment issues, including build failures, timeouts, schema extraction problems with custom TypeScript interfaces, and server restart issues when running parallel nodes in their graph deployment.', 'help them with LangGraph Server deployment optimization, specifically seeking guidance on configuration adjustments to reduce the 500ms overhead they observed during on-premise deployment performance testing. The support team provided solutions including adjusting the BG_JOB_DELAY environment variable and log level settings, ultimately resolving the latency issues with a new image release that switched from polling to subscribing for new runs.']"
133,Manage LangSmith organization administration and subscription transfers,"Users requested assistance with comprehensive LangSmith account administration tasks including organization setup, subscription management, user permissions, and billing configurations. The support issues involved complex account transitions such as transferring subscriptions between personal and business organizations, managing startup plan approvals, regional migrations, ownership transfers, and resolving payment and billing access problems.",9,9,,"['help with account setup and subscription management, specifically resolving confirmation email delivery issues and transferring a startup subscription from a personal account to an organization account.', 'provide guidance on how to replace a sole user within their organization with another user without incurring additional charges, specifically needing to transfer access and permissions to a new team member while adhering to their current subscription terms.', 'help with a billing and account management issue involving switching subscription plans between two organizations - downgrading one account from a paid plan back to developer tier and upgrading another organization to a startup plan. The support team successfully processed the plan changes and provided a prorated refund for the downgraded account.']"
134,Provide pricing information and procurement assistance for LangChain products,"Users requested detailed information about pricing models, licensing terms, and commercial usage policies for LangChain, LangSmith, and LangGraph products to evaluate costs for their business implementations. They also sought assistance with enterprise procurement processes, vendor management documentation, and organizational billing configurations to purchase and deploy these platforms for their companies.",20,20,,"['provide clarification on the licensing structure and commercial usage policies for the platform, specifically regarding building agents for clients and ensuring compliance with terms of service for their consulting business model.', 'help with vendor management and procurement processes for purchasing LangSmith Plus subscriptions, including providing vendor qualification forms, company documentation, and establishing a business relationship for organizational procurement.', 'provide information about student pricing or educational access for LangChain and LangGraph for their bachelor thesis research on LLM Workflow Frameworks. The support team confirmed no student pricing plans exist but provided information about free resources, credit-based pricing models, and trial options.']"
135,Transfer LangSmith organization admin roles after employee departures,"Users needed help transferring administrative roles and organization ownership between employee accounts following staff departures and company transitions. The requests involved resolving access issues after terminated employees left organizations, transferring ownership of disabled accounts with payment issues, and maintaining startup program benefits during admin email changes.",3,3,,"[""transfer admin role from a terminated employee's account to another employee's account for their organization. The support team provided login assistance and the issue was successfully resolved by the organization's leadership."", 'transfer ownership of a disabled organization account to a new email address and reactivate the account, which was disabled due to 9 months of failed payments from a former colleague who left the company. The user ultimately decided to create a new organization account and apply for the startup program instead of transferring ownership of the existing account.', ""confirm their startup program status and transfer benefits after changing their organization's admin email address due to a domain transfer, as the startup badge disappeared from their dashboard.""]"
136,Analyze incomplete LangSmith support ticket conversations missing request details,"Users requested analysis and categorization of LangChain/LangSmith support conversations, but the provided conversations contained only automated ticket acknowledgment messages or unclear user mentions without any actual technical support request details. The requests involved attempting to determine support categories when the underlying user issues were not visible or accessible in the conversation content.",10,10,,"['analyze a support ticket acknowledgment message and categorize what type of support request was submitted, though the actual user request details are not visible in the provided conversation.', 'analyze a support ticket conversation and categorize the type of support request, but the actual conversation content only shows automated ticket acknowledgment messages without revealing the underlying technical issue or support need.', 'analyze an automated helpdesk response and categorize what type of support request was submitted, though the actual user request content is not visible in the provided automated ticket confirmation message.']"
137,Follow up on missing or untracked previous support communications,"Users submitted multiple follow-up requests seeking responses to their previous support inquiries, but the support team had no record of or could not locate the original requests. The users were requesting confirmation that their initial communications were received and asking for status updates on pending responses.",6,6,,"['provide a follow-up on a pending response to a previous inquiry, but the support team has no record of the original request and is asking for clarification on what the initial inquiry was about.', 'provide a follow-up on an email that was sent two days ago. The user is asking for confirmation that the email was received.', 'provide a follow-up response to a previous email inquiry, but the specific nature of the original technical support request is not specified in this conversation.']"
138,Fix LangGraph platform dependency configuration and module import errors,"Users experienced deployment failures on the cloud platform due to missing Python module dependencies and configuration file errors where dependency references were incorrectly formatted or missing. The issues were resolved by correcting project structure, fixing dependency configuration files to properly reference requirements.txt files, and adjusting path configurations for cloud environments.",5,5,,"['help with a Docker container configuration issue where a certificate location variable needs to be removed when running scripts locally on Mac due to different file path requirements between containerized and local environments.', 'help with a deployment failure on a cloud instance due to a missing module, specifically needing guidance on how to properly configure dependencies in the configuration file to include packages from a requirements file.', 'help with a deployment error on the platform where the build process was failing due to incorrect configuration in the configuration file, specifically treating ""requirements.txt"" as a package name instead of a file path reference.']"
139,Resolve LangSmith self-hosted deployment storage capacity and disk management issues,"Users requested assistance with resolving storage capacity issues and optimizing disk space management in their LangSmith self-hosted deployments. The support involved configuring TTL settings for data retention, migrating to S3 blob storage, expanding ClickHouse database storage, and troubleshooting storage-related infrastructure problems that were preventing proper trace storage and platform functionality.",8,8,,"['clarify the checkpointer TTL (time-to-live) configuration and deletion strategy for disk storage management, specifically asking about when thread expiration triggers checkpoint cleanup and requesting immediate deletion of stored data to prevent disk space issues.', 'help with a self-hosted deployment infrastructure issue where local disk storage is running out of space despite having S3 configuration, ultimately leading to planning a major version upgrade to resolve storage optimization problems.', 'provide guidance on adding storage space to their ClickHouse database to resolve storage capacity issues. The user successfully followed the provided documentation steps and increased their storage space, with the final result showing expanded disk capacity for the ClickHouse data directory.']"
140,Delete duplicate LangSmith accounts and organizations,"Users requested administrative support to delete duplicate accounts, mistakenly created organizations, and incorrectly placed traces within their LangSmith workspace environments. Support agents successfully processed these data deletion requests and provided guidance on organization management, seat removal, and admin role changes through the LangSmith platform.",16,16,,"['rename an organization in their account because they accidentally created a duplicate organization with the same name, which was causing confusion. The support team provided instructions on how to update the organization name using the API since this functionality is not available in the UI.', 'delete an organization that was created by mistake and had no users or projects yet. The support team successfully processed and completed the organization deletion request.', 'delete an organization from their account, as there was no way to do this through the user interface. The support team successfully processed and completed the organization deletion request.']"
141,Resolve LangSmith self-hosted license key and upgrade issues,"Users experienced various licensing and upgrade issues with their LangSmith self-hosted deployments, including invalid license key errors, expired licenses, and JWT token validation problems when upgrading to version 0.9 and later versions. Support requests also involved technical guidance on maintaining data persistence during upgrades, configuring proper network access for license validation, and resolving backend pod failures and database migration errors during the upgrade process.",15,15,,"['help them with their LangSmith self-hosted license key validation issues, specifically getting an ""Invalid license key"" error when trying to use their new v0.9 license key and needing guidance on proper configuration and JWT token handling for their self-hosted environment.', 'provide a new self-hosted license key for their LangSmith deployment, as their current license had expired and was preventing them from deploying their non-production environment.', 'help with upgrading their on-premises LangSmith installation from version 0.7.20 to 0.9.86, specifically seeking guidance on whether they need to update license keys or allow network access to beacon endpoints when operating in ""offline mode"". The support agent confirmed their old keys should work in offline mode and recommended doing incremental version upgrades while noting that API key formats changed between versions which may require updating deprecated keys.']"
142,Troubleshoot LangSmith platform performance and scaling optimization issues,"Users requested help troubleshooting LangSmith platform performance and scaling issues, including slowness, latency spikes, 503 errors, database saturation, and resource optimization for high-concurrency deployments handling hundreds to thousands of concurrent processes. The support involved guidance on auto-scaling configurations, infrastructure sizing, queue worker settings, database optimizations, and deployment stability solutions for both cloud and self-hosted LangSmith instances.",11,11,,"['help with LangSmith performance issues including slowness across the platform, particularly with tracing projects, dataset experiments, evaluations, and platform revision pages, along with a request for best practices guidance on scaling self-hosted components.', 'understand CPU utilization and billing for LangSmith when running concurrent processes, and to know where to view utilization statistics to identify high load periods.', 'help with LangSmith cloud deployment stability issues, specifically seeking auto-scaling solutions and a way to restart/reboot their instance when it crashes under high concurrent usage (>10 requests) instead of having to deploy new revisions each time.']"
143,Provide conversation analysis and summarization for support interactions,"Users requested conversation analysis and summarization services related to various support interactions and communications. The requests focused on providing comprehensive summaries, analyzing cancelled meetings, and generating general greeting messages rather than addressing specific LangChain or LangSmith technical issues.",6,6,,"['provide a summary of the conversation.', 'analyze a conversation about a scheduled call that was ultimately cancelled due to lack of agenda items and participant availability.', 'provide a comprehensive summary of the conversation.']"
144,Configure LangSmith Playground infrastructure and API key management,"Users requested various configuration and infrastructure improvements for LangSmith Playground functionality, including adding new providers, resolving IP address and firewall access issues, and setting up workspace-level API key management. They also sought help with authentication configuration, DNS resolver setup, and API key persistence to improve the overall Playground user experience and deployment flexibility.",6,6,,"['add a new provider to the playground functionality.', 'confirm the IP addresses for the service and resolve intermittent PermissionDeniedError issues in the Playground due to Virtual Network/Firewall rules blocking access.', 'set up workspace-level API key secrets for the Playground feature so that all workspace users can access shared credentials instead of each user having to configure their own individual API keys.']"
145,Resolve LangGraph agent 404 errors after monorepo migration,The user needed help resolving 404 errors when accessing their deployed LangGraph agent after migrating from a single service architecture to a monorepo architecture. Their backend service could no longer successfully communicate with their cloud-hosted agent despite using the same API credentials.,1,1,,"['resolve 404 errors when accessing their deployed agent after migrating from a single service architecture to a monorepo architecture, where their backend service can no longer successfully communicate with their cloud-hosted agent despite using the same API credentials.']"
146,Analyze LangSmith support conversation categorization and Playground feature issues,"Users needed assistance analyzing and categorizing various LangSmith and LangChain support conversations to understand the specific nature of technical issues discussed. The requests focused on interpreting support interactions, with one specific case involving a LangSmith Playground rendering toggle feature that was confirmed to be problematic and scheduled for removal.",8,8,,"['provide a response to the question about the preceding support conversation.', 'answer a question about the preceding support conversation.', 'answer the question about the preceding support conversation.']"
147,Address LangGraph platform deployment quota and architecture configuration requests,"Users requested comprehensive LangGraph platform deployment quota increases to support multi-environment workflows, client deployments, and production scaling requirements. They also sought clarification on deployment limitations, cron job management, workspace limits, and architectural guidance for complex deployment scenarios including monorepo setups and high-concurrency use cases.",17,17,,"['increase the deployment quota for the platform from a single deployment to multiple deployments to support both production and development environments, and to provide information about potential costs and implications of additional deployments.', 'help with managing cron jobs in their platform deployment, specifically how to delete deployed cron jobs without recreating the entire deployment, and to request a quota increase to allow for more than one deployed instance.', 'understand deployment options and scaling plans for a client project that anticipates more than 100 concurrent users, which would exceed the current autoscaling limits of the cloud offering. The user specifically asked about alternative deployment options and associated costs for high-concurrency use cases.']"
148,Fix LangSmith UI element functionality and markdown rendering issues,"Users reported UI functionality issues in LangSmith where interface elements appeared clickable but were non-functional, including breadcrumb navigation text displaying as links without actual click functionality and the ""Pretty"" formatting option in the Playground failing to properly render markdown syntax. These issues affected user experience by creating inconsistent navigation behavior and preventing proper content formatting display.",2,2,,"[""fix a UI issue where breadcrumb navigation text appears as a link (with hover underline) but doesn't actually function as a clickable link, making navigation inconsistent with the working left-side buttons."", 'help them with a markdown formatting issue in the LangSmith Playground where the ""Pretty"" formatting option is not properly rendering markdown syntax like bold headings and list formatting.']"
149,Configure advanced LangSmith tracing SDK features and platform functionality,"Users requested guidance on implementing advanced LangSmith tracing SDK features and configuration options, including dynamic metadata management, selective function exclusion from tracking, and programmatic trace querying with filters. They also sought help with platform-specific functionality like viewing cost breakdowns in trace interfaces, filtering incomplete traces, and understanding API key permissions for tracing operations.",9,9,,"['help with bundling traces into Threads using the SDK, specifically how to dynamically add metadata to the trace root at runtime rather than just using static decorators.', ""provide information about whether the platform supports tracing for a specific AI framework, whether they can use a developer plan, and if there's an API available to retrieve those traces. The support team confirmed tracing support through specific SDKs but the user noted the documentation example was incomplete for a full implementation solution."", 'provide information about attaching files when interacting with an agent, specifically looking for resources and documentation on using file attachments. The support team provided documentation links for uploading binary files as attachments to traces and dataset examples in the platform.']"
150,Configure LangSmith evaluation metrics and dashboard analytics features,"Users requested guidance on implementing and configuring LangSmith evaluation features including dataset-level metrics, custom evaluators, AutoEvaluators, and aggregated evaluations for classification tasks. They also sought dashboard enhancements for comparing experiment results, grouping by metadata, combining multiple datasets, and displaying multi-turn conversation metrics with statistical analysis capabilities.",14,14,,"['provide information about the availability of the aevaluate function in the TypeScript SDK, and specifically how to get an experiment ID back immediately after calling evaluate without waiting for the entire experiment to complete so their UI can share a link to the running experiment.', 'provide guidance on the most idiomatic way to capture problem traces for evaluation datasets, specifically asking for advice on different approaches to store traces with correct outputs for running evaluations.', 'provide information about a feature they discovered regarding custom evaluators in LangSmith, specifically how returning both value and score in categorical feedback improves the experiment UI display and aligns human annotation with auto-evaluation.']"
151,"Provide W-9 tax forms for
business tax reporting requirements","Users requested
W-9 tax forms from LangChain/LangSmith for their accounts payable and tax
reporting purposes. The support team successfully fulfilled these requests by
providing the W-9 forms and confirming the company's federal tax
classification as a C corporation.",3,3,,"['provide a W-9 tax form for their accounts payable records, which was successfully fulfilled with additional clarification about federal tax classification as a C corporation.', 'provide a W-9 tax form so they can issue a 1099 tax document. This is an administrative/billing support request that was successfully fulfilled when the support team provided the requested W-9 form and confirmed their corporate tax status.', 'provide a W-9 tax form for business purposes related to their subscription purchase.']"
152,Migrate LangGraph platform deployments to new architecture,"Users requested manual migrations of their LangGraph platform deployments from legacy to new architecture while preserving critical business data and configurations. Support agents clarified deployment type restrictions, provided step-by-step migration processes, and explained platform access limitations based on subscription tiers.",4,4,,"['manually transition their deployment to a new architecture while preserving critical business data. The support agent explained that dev deployments cannot be migrated and offered to migrate it as a prod deployment instead, which has different pricing and resources.', 'rename a channel to reflect that they are past the trial phase, which requires deleting an existing supplier channel and updating related documentation.', ""help them understand why they can't access the platform for deployment despite upgrading to a developer plan, and whether they need to upgrade to a more expensive plan or if it's a bug. The support agent clarified that the developer plan doesn't include platform access and they would need to upgrade to the plus plan for deployment functionality.""]"
153,Resolve LangGraph OSS Python state management and type handling issues,"Users encountered various technical issues with LangGraph OSS Python library related to state management, including problems with state updates, type handling, default values, and complex graph architectures. They needed clarification on how state propagation works across nodes and subgraphs, how to properly implement reducers with Pydantic objects, and how to resolve type checking issues with partial state updates.",9,9,,"['provide information about cache control functionality in the Python library after updating to version 0.10.30.', 'help with a LangGraph OSS Python implementation issue where they need to optimize state management by combining streaming modes instead of maintaining separate state tracking mechanisms for LLM streaming events and graph state changes.', 'understand how recursion limits, step counting, and managed values work in complex graph architectures with subgraphs, specifically seeking clarification on whether these values reset between graph executions and how to properly control limits across nested subgraph scenarios.']"
154,Resolve LangSmith trace and project deletion issues,"Users requested assistance with deleting traces and projects from their LangSmith accounts, encountering issues with storage not being reclaimed after deletion and deployment naming conflicts due to lingering project references. The support team helped troubleshoot database optimization problems and explained current limitations around self-service trace deletion while processing manual data deletion requests.",6,6,,"[""help reduce storage usage in their database by deleting old trace data, but the deletion operations weren't freeing up disk space as expected due to database optimization issues. The support team helped troubleshoot the problem by identifying that deleted data parts needed to be manually dropped to actually reclaim storage space."", 'help them delete specific traces from their tenant. The support team explained that self-service deletion of individual traces is not currently supported but may be added to the API in the future.', 'resolve a deployment naming conflict on the platform where they cannot reuse a previously deleted deployment name due to a lingering project reference in the system. The support team explained that when deployments are deleted, the corresponding tracing projects are not automatically deleted and provided instructions to manually delete the project to resolve the issue.']"
155,Resolve LangSmith structured output schema display and integration issues,"Users reported multiple issues with structured output functionality in LangSmith, including schema not being properly populated in the playground interface when accessed from traces, JSON schemas not displaying correctly across different SDK implementations (JavaScript vs Python), and integration problems with third-party providers like Databricks. The support team acknowledged several of these as known issues actively being worked on, while also noting gaps in documentation for certain structured output formats like JSONL test cases.",6,6,,"['help with a LangSmith SDK issue where structured output logging is not working properly in JavaScript, unlike the expected behavior they experienced in Python where the schema appears prefilled in the playground interface.', 'help with the databricks_langchain integration, specifically asking about JSON schema enforcement support in the ChatDatabricks class when using structured output methods with provisioned endpoints, similar to functionality they had working with Bedrock.', ""help them with a bug report regarding structured output schema not being properly populated when navigating from trace view to playground view in LangSmith. The issue was that the JSON schema displayed in the playground didn't match the original schema logged in the trace view, and it took multiple attempts and code fixes to resolve the problem.""]"
156,Resolve LangSmith SSO session timeout and automatic logout issues,"Users experienced persistent automatic logout issues in LangSmith and LangGraph deployments, particularly with SSO authentication configurations where users were being logged out every 3-5 minutes despite proper session timeout settings. The issues primarily affected self-hosted deployments and required engineering fixes, configuration adjustments to OAUTH_OVERRIDE_TOKEN_EXPIRY parameters, or troubleshooting of OIDC refresh token settings to resolve the premature logout problems.",8,8,,"['help with an SSO configuration issue in LangSmith deployed on OpenShift where all users were getting logged out every 5 minutes despite having proper session timeout settings configured. The issue was eventually resolved with a fix released by the engineering team in a later version update.', 'help with an automatic logout issue on the platform that prevents them from using tracing functionality, which is critical for their organization.', ""help with a continuous logout issue they're experiencing with Google SSO authentication in the portal, which is making the platform annoying to use.""]"
157,Test and debug LangSmith CSAT survey functionality issues,"Users requested assistance with testing and troubleshooting LangSmith's customer satisfaction (CSAT) survey functionality, including issues with survey delivery, completion workflows, and data retrieval bugs. The support interactions involved investigating survey status reporting, fixing a bug in the get_test_results function that returned None values, and verifying proper survey distribution during support ticket processes.",6,6,,"['provide information about the status of surveys. The conversation appears to be a brief exchange about survey results followed by an automated support ticket closure notification.', ""provide one more ticket for surveys, which was resolved after an initial solution didn't work but a second attempt was successful."", ""help them with a bug in the `get_test_results` function that was returning None for answers despite working correctly in the UI, which was resolved by changing from using 'value' to 'score' for feedback data.""]"
158,Resolve LangSmith workspace authentication and user access issues,"Users requested assistance with various LangSmith workspace access and authentication problems, including login failures, invitation issues, token management, and account provisioning errors. The support team resolved these issues through session refreshes, authentication troubleshooting, workspace configuration adjustments, and manual account management interventions.",17,17,,"['help them understand what happened to their LangSmith instance and how to prevent getting locked out in the future. The issue was caused by a database migration that wiped their data, resulting in the organization being deleted and users being locked out of the system.', 'revoke a LangSmith API token that was still valid but not visible in their workspace. The issue was resolved when they discovered the token belonged to a team member who was able to locate and delete it from the organization view in their account settings.', 'help them with their LangSmith workspace management issue where they encountered an invalid token error when trying to add members to their workspace. The issue was resolved by refreshing the session which had expired.']"
159,Resolve LangSmith seat billing discrepancies and prorated charge issues,"Users requested clarification and correction of LangSmith billing charges related to seat management, including prorated charges for seat additions, disputed monthly seat fees, and billing discrepancies from their billing system's technical issues. Support agents provided detailed billing breakdowns, processed refunds for incorrect charges, and resolved confusion around seat count billing and invoice line items.",12,12,,"['add more seats to their account without upgrading to an enterprise plan, which evolved into a sales inquiry about enterprise pricing and features after learning about the unlimited seats and trace-based billing model.', 'provide a revised invoice for $53.89. The support team clarified that the original invoice was refunded and provided copies of subsequent prorated charges for seat additions.', 'clarify a confusing ""prorated seats"" line item on their invoice, which the support team explained was a delayed billing charge due to a technical issue with their billing provider in late April/early May.']"
160,Resolve LangSmith trace visualization and UI display issues,"Users requested assistance with LangSmith trace visualization and UI functionality, including issues with prompt ID display, trace grouping, runs disappearing when collapsing views, and RunnableSequences not appearing in LangGraph trace visualization. They also sought guidance on LangSmith tracing features such as adding metadata to completed traces, creating single traces for long-running agents, understanding output columns and data retention policies, and managing public trace links.",17,17,,"[""help them understand the capabilities and limitations of backfilling automation rules in LangSmith, specifically whether rules can be retroactively applied to traces that weren't originally sampled due to low sampling rates. The support agent explained that backfilling isn't possible but provided alternative solutions like running the rule function on specific traces in a separate dataset."", 'help them understand why they are seeing extremely high latency numbers (10s of minutes to over an hour) in LangSmith traces for streaming responses, which appear to correlate with GeneratorExit errors and pending run statuses.', 'help them understand how to use the Dashboards tab in LangSmith to create custom charts with latency metrics and filtering capabilities for traces.']"
161,Fix LangSmith dashboard filtering display issues across views,"Users experienced issues with LangSmith dashboard filtering functionality where traces, runs, and experiments were not displaying correctly when filtered by various criteria including version tags, input fields, and metadata. These filtering problems affected different LangSmith views including experiment view, trace filtering, and thread view, preventing users from properly accessing and analyzing their data despite the underlying data being correctly stored.",5,5,,"['help with a LangSmith issue where runs are not appearing in the experiment view when filtering by version tag, despite the dataset versioning and tagging working correctly for loading examples.', 'report a bug in the LangSmith Playground where clicking on a tag to filter traces does not show the original run, and they expect to see all runs with that tag in the filtered list.', 'help with a LangSmith dashboard filtering issue where they cannot filter traces by a specific input field (input.product_class_id) even though it exists in their trace data, while other similar input fields are available for filtering.']"
162,Resolve LangSmith dashboard evaluation display and workflow issues,"Users experienced various issues with LangSmith dashboard evaluation functionality, including data display problems where evaluation scores showed as 'No Feedback', missing results visibility, and confusing filter behaviors. They also requested improvements to evaluation workflows such as better custom metrics definition, user-specific feedback scoping, easier score corrections, and enhanced reasoning display in the comparison interface.",8,8,,"['clarify a dashboard data discrepancy where the ""Last 7 days"" filter appeared to only show data up to yesterday, while the ""Last 1 hour"" filter showed current day data. The support team explained that the data was actually complete but the x-axis labels were confusing and would be fixed.', ""help with a custom evaluator issue in the dashboard where feedback scores were randomly displaying as 'No Feedback' in the experiment comparison view despite correct aggregated scores, and additionally asked about cost tracking for different model providers."", 'help troubleshoot missing evaluation scores in their experiments - the evaluation runs are completing successfully but the feedback/scoring results are not displaying in the web interface. The support team worked through various infrastructure fixes and debugging steps to resolve the issue with evaluation result visibility.']"
163,Resolve Open Agent Platform MCP authentication configuration issues,"Users experienced authentication and configuration issues when trying to integrate MCP (Model Context Protocol) tools with their Open Agent Platform servers. The support requests focused on resolving API key authentication errors, token exchange problems, and obtaining the correct MCP URL configuration needed for proper OAP integration.",3,3,,"['help resolve an API key authentication error with their Open Agent server when trying to access MCP (Model Context Protocol) tools, specifically seeking guidance on how to configure the system to use their API key or find alternative public MCP endpoints.', ""help with an authentication issue in the open agent platform tools agent when connecting to an external service provider's server, specifically problems with token exchange that prevented tool discovery from working properly."", ""help them obtain the MCP URL needed to configure the OAP (Open Agent Platform) with the platform, as they couldn't find this URL in the documentation or platform interface. The support team provided the specific environment variables and URL configuration needed to integrate the MCP server with their local OAP setup.""]"
164,Implement AWS Bedrock prompt caching and model integration features,"Users requested
support for implementing and configuring AWS Bedrock prompt caching
functionality across multiple LangChain components, including hub.pull query
caching, ChatBedrockConverse documentation, and system message caching
implementations. Additional support was provided for accessing fine-tuned
Bedrock models through LangChain integration and ensuring proper AWS request ID
metadata appears in LangSmith tracing for streaming responses.",6,6,,"['help with caching hub.pull queries for local development to avoid slow performance when loading multiple prompts, and later assistance with deployment errors on the platform.', 'provide information about how to implement prompt caching functionality in the ChatBedrockConverse documentation, specifically seeking implementation details and code examples for this feature.', 'help them understand how to enable prompt caching functionality with Bedrock Converse models, which is an OSS Python support request about implementing AWS Bedrock integration features in LangChain.']"
165,Increase LangGraph platform deployment quota limits,"Users requested increases to their LangGraph platform deployment quotas, typically from the default limit of 1 to 2-5 deployments to support separate development, staging, and production environments. The support team consistently fulfilled these requests by raising deployment limits during the open beta period at no additional charge, often requesting platform feedback from users.",21,21,,"[""provide a quota increase for LangGraph Cloud deployments to support two proof-of-concept projects (one internal, one for customers) with expected low volume usage. The support team successfully increased the organization's deployment quota from the default to 5 available deployments."", 'clarify the billing policy for new LangGraph deployments, specifically whether deployments created after a certain date would be charged immediately or if they would receive the same free period as existing deployments.', 'increase their deployment quota from 1 to 2 graphs on the LangGraph platform to enable an intermediate testing environment between development and production.']"
166,Resolve LangSmith subscription trace limits and billing policy questions,"Users sought clarification on trace limit configurations, billing discrepancies, and usage policies across different LangSmith subscription plans including Developer, Plus, and Startup tiers. They experienced confusion about monthly trace allowances, per-seat versus per-workspace limits, account access restrictions after hitting usage caps, and needed assistance understanding extended trace limits and pay-per-trace billing options.",16,16,,"[""help them regain access to their account after exceeding the monthly usage limit of 5000 traces, despite having added payment information. The user later realized the issue was related to timezone differences between their location and the service's UTC timing, and requested to disregard their original support request."", ""clarify how extended traces are calculated in evaluation, understand trace limits and pricing, find alternatives to the evaluate() function, and resolve threading issues where traces aren't properly generated within experiments when using parallel processing."", 'increase the trace limits in their account. The support agent explained that trace limits can be increased by upgrading from the free plan to the developer plan or by adjusting usage configuration settings.']"
167,Migrate LangGraph deployments from legacy to new infrastructure,"Users requested manual migration assistance to transfer their existing LangGraph production deployments and associated data from legacy infrastructure to new infrastructure systems. The support team provided comprehensive migration services including dry run testing, scheduled downtime coordination, data preservation, and endpoint cutover processes to ensure minimal business impact.",13,13,,"[""migrate their existing production deployment to new servers without creating a new revision to avoid paying for additional features they won't use. The user was concerned about the short notice for migration and wanted to plan ahead to minimize impact on their users."", 'help them migrate their production deployment from legacy infrastructure to new infrastructure without losing data. The support team provided a manual migration process with a dry run, created a new production deployment, and successfully completed the migration with minimal downtime while preserving all data and traces.', 'help with data migration for a new deployment. The user wanted to preserve threads and chat history when creating a new deployment, which required manual migration assistance from the support team.']"
168,Implement LangSmith audit logging for security compliance monitoring,"Users requested comprehensive audit logging and monitoring capabilities in LangSmith to meet security compliance requirements and track API usage, user activity, and anomalous behavior detection. The support requests focused on implementing audit log features for identifying API key usage patterns, tracking user actions on sensitive resources, and providing manual access to log data during security incidents.",6,6,,"['provide a comprehensive audit log feature for security compliance purposes, specifically to address insufficient logging and monitoring by implementing API call logging and anomalous behavior alerts. This was a security requirement that involved designing and implementing an audit system using database audit tools and query logs to track user actions on sensitive resources within the platform.', 'provide a usage report for LangSmith that shows who is using the product, how frequently they use it, and when they last accessed it to help with seat assignments. The support agent explained that audit logging capabilities are not currently available but are planned as an enterprise feature for the next quarter.', 'provide audit logs to identify which API key created abnormal tracing projects that have appeared multiple times in their workspace, as they suspect the projects were created by a script or by mistake by a coworker.']"
169,Resolve Azure OpenAI integration issues with LangSmith Playground and tracing,"Users encountered various configuration and compatibility issues when integrating Azure OpenAI with LangSmith Playground and tracing functionality, including problems with API key setup, deployment settings, model name tagging, and API version compatibility. The support team resolved these issues through configuration adjustments, parameter removal, version updates, and clarification of Azure-specific documentation requirements.",15,15,,"['help them with the LangSmith Playground integration with Azure OpenAI API, specifically resolving configuration issues with API keys, instance names, and deployment settings that were preventing the Playground from working correctly.', 'help with a LangSmith Playground issue where Azure OpenAI deployments were being incorrectly tagged as ""gpt-4o-mini"" instead of the actual deployed model name ""o1-mini"". The support team provided a fix that required removing the ""model"" parameter from the Extra Parameters section in the playground settings, which successfully resolved the model tagging issue.', 'help them with their LangChain/LangSmith support issue related to Azure OpenAI API key configuration problems. The user is experiencing a ""Missing key"" error when using Azure OpenAI through the API, despite the same configuration working fine with regular OpenAI models and on the LangSmith platform.']"
